t,plant,axis,phytomer
581.000000,1,MS,4
581.000000,1,MS,5
581.000000,1,MS,6
582.000000,1,MS,1
582.000000,1,MS,2
582.000000,1,MS,3
582.000000,1,MS,4
582.000000,1,MS,5
582.000000,1,MS,6
583.000000,1,MS,1
583.000000,1,MS,2
583.000000,1,MS,3
583.000000,1,MS,4
583.000000,1,MS,5
583.000000,1,MS,6
584.000000,1,MS,1
584.000000,1,MS,2
584.000000,1,MS,3
584.000000,1,MS,4
584.000000,1,MS,5
584.000000,1,MS,6
585.000000,1,MS,1
585.000000,1,MS,2
585.000000,1,MS,3
585.000000,1,MS,4
585.000000,1,MS,5
585.000000,1,MS,6
586.000000,1,MS,1
586.000000,1,MS,2
586.000000,1,MS,3
586.000000,1,MS,4
586.000000,1,MS,5
586.000000,1,MS,6
587.000000,1,MS,1
587.000000,1,MS,2
587.000000,1,MS,3
587.000000,1,MS,4
587.000000,1,MS,5
587.000000,1,MS,6
588.000000,1,MS,1
588.000000,1,MS,2
588.000000,1,MS,3
588.000000,1,MS,4
588.000000,1,MS,5
588.000000,1,MS,6
589.000000,1,MS,1
589.000000,1,MS,2
589.000000,1,MS,3
589.000000,1,MS,4
589.000000,1,MS,5
589.000000,1,MS,6
590.000000,1,MS,1
590.000000,1,MS,2
590.000000,1,MS,3
590.000000,1,MS,4
590.000000,1,MS,5
590.000000,1,MS,6
591.000000,1,MS,1
591.000000,1,MS,2
591.000000,1,MS,3
591.000000,1,MS,4
591.000000,1,MS,5
591.000000,1,MS,6
592.000000,1,MS,1
592.000000,1,MS,2
592.000000,1,MS,3
592.000000,1,MS,4
592.000000,1,MS,5
592.000000,1,MS,6
593.000000,1,MS,1
593.000000,1,MS,2
593.000000,1,MS,3
593.000000,1,MS,4
593.000000,1,MS,5
593.000000,1,MS,6
594.000000,1,MS,1
594.000000,1,MS,2
594.000000,1,MS,3
594.000000,1,MS,4
594.000000,1,MS,5
594.000000,1,MS,6
595.000000,1,MS,1
595.000000,1,MS,2
595.000000,1,MS,3
595.000000,1,MS,4
595.000000,1,MS,5
595.000000,1,MS,6
596.000000,1,MS,1
596.000000,1,MS,2
596.000000,1,MS,3
596.000000,1,MS,4
596.000000,1,MS,5
596.000000,1,MS,6
597.000000,1,MS,1
597.000000,1,MS,2
597.000000,1,MS,3
597.000000,1,MS,4
597.000000,1,MS,5
597.000000,1,MS,6
598.000000,1,MS,1
598.000000,1,MS,2
598.000000,1,MS,3
598.000000,1,MS,4
598.000000,1,MS,5
598.000000,1,MS,6
599.000000,1,MS,1
599.000000,1,MS,2
599.000000,1,MS,3
599.000000,1,MS,4
599.000000,1,MS,5
599.000000,1,MS,6
600.000000,1,MS,1
600.000000,1,MS,2
600.000000,1,MS,3
600.000000,1,MS,4
600.000000,1,MS,5
600.000000,1,MS,6
601.000000,1,MS,1
601.000000,1,MS,2
601.000000,1,MS,3
601.000000,1,MS,4
601.000000,1,MS,5
601.000000,1,MS,6
602.000000,1,MS,1
602.000000,1,MS,2
602.000000,1,MS,3
602.000000,1,MS,4
602.000000,1,MS,5
602.000000,1,MS,6
603.000000,1,MS,1
603.000000,1,MS,2
603.000000,1,MS,3
603.000000,1,MS,4
603.000000,1,MS,5
603.000000,1,MS,6
604.000000,1,MS,1
604.000000,1,MS,2
604.000000,1,MS,3
604.000000,1,MS,4
604.000000,1,MS,5
604.000000,1,MS,6
605.000000,1,MS,1
605.000000,1,MS,2
605.000000,1,MS,3
605.000000,1,MS,4
605.000000,1,MS,5
605.000000,1,MS,6
606.000000,1,MS,1
606.000000,1,MS,2
606.000000,1,MS,3
606.000000,1,MS,4
606.000000,1,MS,5
606.000000,1,MS,6
607.000000,1,MS,1
607.000000,1,MS,2
607.000000,1,MS,3
607.000000,1,MS,4
607.000000,1,MS,5
607.000000,1,MS,6
608.000000,1,MS,1
608.000000,1,MS,2
608.000000,1,MS,3
608.000000,1,MS,4
608.000000,1,MS,5
608.000000,1,MS,6
609.000000,1,MS,1
609.000000,1,MS,2
609.000000,1,MS,3
609.000000,1,MS,4
609.000000,1,MS,5
609.000000,1,MS,6
610.000000,1,MS,1
610.000000,1,MS,2
610.000000,1,MS,3
610.000000,1,MS,4
610.000000,1,MS,5
610.000000,1,MS,6
611.000000,1,MS,1
611.000000,1,MS,2
611.000000,1,MS,3
611.000000,1,MS,4
611.000000,1,MS,5
611.000000,1,MS,6
612.000000,1,MS,1
612.000000,1,MS,2
612.000000,1,MS,3
612.000000,1,MS,4
612.000000,1,MS,5
612.000000,1,MS,6
613.000000,1,MS,1
613.000000,1,MS,2
613.000000,1,MS,3
613.000000,1,MS,4
613.000000,1,MS,5
613.000000,1,MS,6
614.000000,1,MS,1
614.000000,1,MS,2
614.000000,1,MS,3
614.000000,1,MS,4
614.000000,1,MS,5
614.000000,1,MS,6
615.000000,1,MS,1
615.000000,1,MS,2
615.000000,1,MS,3
615.000000,1,MS,4
615.000000,1,MS,5
615.000000,1,MS,6
616.000000,1,MS,1
616.000000,1,MS,2
616.000000,1,MS,3
616.000000,1,MS,4
616.000000,1,MS,5
616.000000,1,MS,6
617.000000,1,MS,1
617.000000,1,MS,2
617.000000,1,MS,3
617.000000,1,MS,4
617.000000,1,MS,5
617.000000,1,MS,6
618.000000,1,MS,1
618.000000,1,MS,2
618.000000,1,MS,3
618.000000,1,MS,4
618.000000,1,MS,5
618.000000,1,MS,6
619.000000,1,MS,1
619.000000,1,MS,2
619.000000,1,MS,3
619.000000,1,MS,4
619.000000,1,MS,5
619.000000,1,MS,6
620.000000,1,MS,1
620.000000,1,MS,2
620.000000,1,MS,3
620.000000,1,MS,4
620.000000,1,MS,5
620.000000,1,MS,6
621.000000,1,MS,1
621.000000,1,MS,2
621.000000,1,MS,3
621.000000,1,MS,4
621.000000,1,MS,5
621.000000,1,MS,6
622.000000,1,MS,1
622.000000,1,MS,2
622.000000,1,MS,3
622.000000,1,MS,4
622.000000,1,MS,5
622.000000,1,MS,6
623.000000,1,MS,1
623.000000,1,MS,2
623.000000,1,MS,3
623.000000,1,MS,4
623.000000,1,MS,5
623.000000,1,MS,6
624.000000,1,MS,1
624.000000,1,MS,2
624.000000,1,MS,3
624.000000,1,MS,4
624.000000,1,MS,5
624.000000,1,MS,6
625.000000,1,MS,1
625.000000,1,MS,2
625.000000,1,MS,3
625.000000,1,MS,4
625.000000,1,MS,5
625.000000,1,MS,6
626.000000,1,MS,1
626.000000,1,MS,2
626.000000,1,MS,3
626.000000,1,MS,4
626.000000,1,MS,5
626.000000,1,MS,6
627.000000,1,MS,1
627.000000,1,MS,2
627.000000,1,MS,3
627.000000,1,MS,4
627.000000,1,MS,5
627.000000,1,MS,6
628.000000,1,MS,1
628.000000,1,MS,2
628.000000,1,MS,3
628.000000,1,MS,4
628.000000,1,MS,5
628.000000,1,MS,6
629.000000,1,MS,1
629.000000,1,MS,2
629.000000,1,MS,3
629.000000,1,MS,4
629.000000,1,MS,5
629.000000,1,MS,6
630.000000,1,MS,1
630.000000,1,MS,2
630.000000,1,MS,3
630.000000,1,MS,4
630.000000,1,MS,5
630.000000,1,MS,6
631.000000,1,MS,1
631.000000,1,MS,2
631.000000,1,MS,3
631.000000,1,MS,4
631.000000,1,MS,5
631.000000,1,MS,6
632.000000,1,MS,1
632.000000,1,MS,2
632.000000,1,MS,3
632.000000,1,MS,4
632.000000,1,MS,5
632.000000,1,MS,6
633.000000,1,MS,1
633.000000,1,MS,2
633.000000,1,MS,3
633.000000,1,MS,4
633.000000,1,MS,5
633.000000,1,MS,6
634.000000,1,MS,1
634.000000,1,MS,2
634.000000,1,MS,3
634.000000,1,MS,4
634.000000,1,MS,5
634.000000,1,MS,6
635.000000,1,MS,1
635.000000,1,MS,2
635.000000,1,MS,3
635.000000,1,MS,4
635.000000,1,MS,5
635.000000,1,MS,6
636.000000,1,MS,1
636.000000,1,MS,2
636.000000,1,MS,3
636.000000,1,MS,4
636.000000,1,MS,5
636.000000,1,MS,6
637.000000,1,MS,1
637.000000,1,MS,2
637.000000,1,MS,3
637.000000,1,MS,4
637.000000,1,MS,5
637.000000,1,MS,6
638.000000,1,MS,1
638.000000,1,MS,2
638.000000,1,MS,3
638.000000,1,MS,4
638.000000,1,MS,5
638.000000,1,MS,6
639.000000,1,MS,1
639.000000,1,MS,2
639.000000,1,MS,3
639.000000,1,MS,4
639.000000,1,MS,5
639.000000,1,MS,6
640.000000,1,MS,1
640.000000,1,MS,2
640.000000,1,MS,3
640.000000,1,MS,4
640.000000,1,MS,5
640.000000,1,MS,6
641.000000,1,MS,1
641.000000,1,MS,2
641.000000,1,MS,3
641.000000,1,MS,4
641.000000,1,MS,5
641.000000,1,MS,6
642.000000,1,MS,1
642.000000,1,MS,2
642.000000,1,MS,3
642.000000,1,MS,4
642.000000,1,MS,5
642.000000,1,MS,6
643.000000,1,MS,1
643.000000,1,MS,2
643.000000,1,MS,3
643.000000,1,MS,4
643.000000,1,MS,5
643.000000,1,MS,6
644.000000,1,MS,1
644.000000,1,MS,2
644.000000,1,MS,3
644.000000,1,MS,4
644.000000,1,MS,5
644.000000,1,MS,6
645.000000,1,MS,1
645.000000,1,MS,2
645.000000,1,MS,3
645.000000,1,MS,4
645.000000,1,MS,5
645.000000,1,MS,6
646.000000,1,MS,1
646.000000,1,MS,2
646.000000,1,MS,3
646.000000,1,MS,4
646.000000,1,MS,5
646.000000,1,MS,6
647.000000,1,MS,1
647.000000,1,MS,2
647.000000,1,MS,3
647.000000,1,MS,4
647.000000,1,MS,5
647.000000,1,MS,6
648.000000,1,MS,1
648.000000,1,MS,2
648.000000,1,MS,3
648.000000,1,MS,4
648.000000,1,MS,5
648.000000,1,MS,6
649.000000,1,MS,1
649.000000,1,MS,2
649.000000,1,MS,3
649.000000,1,MS,4
649.000000,1,MS,5
649.000000,1,MS,6
650.000000,1,MS,1
650.000000,1,MS,2
650.000000,1,MS,3
650.000000,1,MS,4
650.000000,1,MS,5
650.000000,1,MS,6
651.000000,1,MS,1
651.000000,1,MS,2
651.000000,1,MS,3
651.000000,1,MS,4
651.000000,1,MS,5
651.000000,1,MS,6
652.000000,1,MS,1
652.000000,1,MS,2
652.000000,1,MS,3
652.000000,1,MS,4
652.000000,1,MS,5
652.000000,1,MS,6
653.000000,1,MS,1
653.000000,1,MS,2
653.000000,1,MS,3
653.000000,1,MS,4
653.000000,1,MS,5
653.000000,1,MS,6
654.000000,1,MS,1
654.000000,1,MS,2
654.000000,1,MS,3
654.000000,1,MS,4
654.000000,1,MS,5
654.000000,1,MS,6
655.000000,1,MS,1
655.000000,1,MS,2
655.000000,1,MS,3
655.000000,1,MS,4
655.000000,1,MS,5
655.000000,1,MS,6
656.000000,1,MS,1
656.000000,1,MS,2
656.000000,1,MS,3
656.000000,1,MS,4
656.000000,1,MS,5
656.000000,1,MS,6
657.000000,1,MS,1
657.000000,1,MS,2
657.000000,1,MS,3
657.000000,1,MS,4
657.000000,1,MS,5
657.000000,1,MS,6
658.000000,1,MS,1
658.000000,1,MS,2
658.000000,1,MS,3
658.000000,1,MS,4
658.000000,1,MS,5
658.000000,1,MS,6
659.000000,1,MS,1
659.000000,1,MS,2
659.000000,1,MS,3
659.000000,1,MS,4
659.000000,1,MS,5
659.000000,1,MS,6
660.000000,1,MS,1
660.000000,1,MS,2
660.000000,1,MS,3
660.000000,1,MS,4
660.000000,1,MS,5
660.000000,1,MS,6
661.000000,1,MS,1
661.000000,1,MS,2
661.000000,1,MS,3
661.000000,1,MS,4
661.000000,1,MS,5
661.000000,1,MS,6
662.000000,1,MS,1
662.000000,1,MS,2
662.000000,1,MS,3
662.000000,1,MS,4
662.000000,1,MS,5
662.000000,1,MS,6
663.000000,1,MS,1
663.000000,1,MS,2
663.000000,1,MS,3
663.000000,1,MS,4
663.000000,1,MS,5
663.000000,1,MS,6
664.000000,1,MS,1
664.000000,1,MS,2
664.000000,1,MS,3
664.000000,1,MS,4
664.000000,1,MS,5
664.000000,1,MS,6
665.000000,1,MS,1
665.000000,1,MS,2
665.000000,1,MS,3
665.000000,1,MS,4
665.000000,1,MS,5
665.000000,1,MS,6
666.000000,1,MS,1
666.000000,1,MS,2
666.000000,1,MS,3
666.000000,1,MS,4
666.000000,1,MS,5
666.000000,1,MS,6
667.000000,1,MS,1
667.000000,1,MS,2
667.000000,1,MS,3
667.000000,1,MS,4
667.000000,1,MS,5
667.000000,1,MS,6
668.000000,1,MS,1
668.000000,1,MS,2
668.000000,1,MS,3
668.000000,1,MS,4
668.000000,1,MS,5
668.000000,1,MS,6
669.000000,1,MS,1
669.000000,1,MS,2
669.000000,1,MS,3
669.000000,1,MS,4
669.000000,1,MS,5
669.000000,1,MS,6
670.000000,1,MS,1
670.000000,1,MS,2
670.000000,1,MS,3
670.000000,1,MS,4
670.000000,1,MS,5
670.000000,1,MS,6
671.000000,1,MS,1
671.000000,1,MS,2
671.000000,1,MS,3
671.000000,1,MS,4
671.000000,1,MS,5
671.000000,1,MS,6
672.000000,1,MS,1
672.000000,1,MS,2
672.000000,1,MS,3
672.000000,1,MS,4
672.000000,1,MS,5
672.000000,1,MS,6
673.000000,1,MS,1
673.000000,1,MS,2
673.000000,1,MS,3
673.000000,1,MS,4
673.000000,1,MS,5
673.000000,1,MS,6
674.000000,1,MS,1
674.000000,1,MS,2
674.000000,1,MS,3
674.000000,1,MS,4
674.000000,1,MS,5
674.000000,1,MS,6
675.000000,1,MS,1
675.000000,1,MS,2
675.000000,1,MS,3
675.000000,1,MS,4
675.000000,1,MS,5
675.000000,1,MS,6
676.000000,1,MS,1
676.000000,1,MS,2
676.000000,1,MS,3
676.000000,1,MS,4
676.000000,1,MS,5
676.000000,1,MS,6
677.000000,1,MS,1
677.000000,1,MS,2
677.000000,1,MS,3
677.000000,1,MS,4
677.000000,1,MS,5
677.000000,1,MS,6
678.000000,1,MS,1
678.000000,1,MS,2
678.000000,1,MS,3
678.000000,1,MS,4
678.000000,1,MS,5
678.000000,1,MS,6
679.000000,1,MS,1
679.000000,1,MS,2
679.000000,1,MS,3
679.000000,1,MS,4
679.000000,1,MS,5
679.000000,1,MS,6
680.000000,1,MS,1
680.000000,1,MS,2
680.000000,1,MS,3
680.000000,1,MS,4
680.000000,1,MS,5
680.000000,1,MS,6
681.000000,1,MS,1
681.000000,1,MS,2
681.000000,1,MS,3
681.000000,1,MS,4
681.000000,1,MS,5
681.000000,1,MS,6
682.000000,1,MS,1
682.000000,1,MS,2
682.000000,1,MS,3
682.000000,1,MS,4
682.000000,1,MS,5
682.000000,1,MS,6
683.000000,1,MS,1
683.000000,1,MS,2
683.000000,1,MS,3
683.000000,1,MS,4
683.000000,1,MS,5
683.000000,1,MS,6
684.000000,1,MS,1
684.000000,1,MS,2
684.000000,1,MS,3
684.000000,1,MS,4
684.000000,1,MS,5
684.000000,1,MS,6
685.000000,1,MS,1
685.000000,1,MS,2
685.000000,1,MS,3
685.000000,1,MS,4
685.000000,1,MS,5
685.000000,1,MS,6
686.000000,1,MS,1
686.000000,1,MS,2
686.000000,1,MS,3
686.000000,1,MS,4
686.000000,1,MS,5
686.000000,1,MS,6
687.000000,1,MS,1
687.000000,1,MS,2
687.000000,1,MS,3
687.000000,1,MS,4
687.000000,1,MS,5
687.000000,1,MS,6
688.000000,1,MS,1
688.000000,1,MS,2
688.000000,1,MS,3
688.000000,1,MS,4
688.000000,1,MS,5
688.000000,1,MS,6
689.000000,1,MS,1
689.000000,1,MS,2
689.000000,1,MS,3
689.000000,1,MS,4
689.000000,1,MS,5
689.000000,1,MS,6
690.000000,1,MS,1
690.000000,1,MS,2
690.000000,1,MS,3
690.000000,1,MS,4
690.000000,1,MS,5
690.000000,1,MS,6
691.000000,1,MS,1
691.000000,1,MS,2
691.000000,1,MS,3
691.000000,1,MS,4
691.000000,1,MS,5
691.000000,1,MS,6
692.000000,1,MS,1
692.000000,1,MS,2
692.000000,1,MS,3
692.000000,1,MS,4
692.000000,1,MS,5
692.000000,1,MS,6
693.000000,1,MS,1
693.000000,1,MS,2
693.000000,1,MS,3
693.000000,1,MS,4
693.000000,1,MS,5
693.000000,1,MS,6
694.000000,1,MS,1
694.000000,1,MS,2
694.000000,1,MS,3
694.000000,1,MS,4
694.000000,1,MS,5
694.000000,1,MS,6
695.000000,1,MS,1
695.000000,1,MS,2
695.000000,1,MS,3
695.000000,1,MS,4
695.000000,1,MS,5
695.000000,1,MS,6
696.000000,1,MS,1
696.000000,1,MS,2
696.000000,1,MS,3
696.000000,1,MS,4
696.000000,1,MS,5
696.000000,1,MS,6
697.000000,1,MS,1
697.000000,1,MS,2
697.000000,1,MS,3
697.000000,1,MS,4
697.000000,1,MS,5
697.000000,1,MS,6
698.000000,1,MS,1
698.000000,1,MS,2
698.000000,1,MS,3
698.000000,1,MS,4
698.000000,1,MS,5
698.000000,1,MS,6
699.000000,1,MS,1
699.000000,1,MS,2
699.000000,1,MS,3
699.000000,1,MS,4
699.000000,1,MS,5
699.000000,1,MS,6
700.000000,1,MS,1
700.000000,1,MS,2
700.000000,1,MS,3
700.000000,1,MS,4
700.000000,1,MS,5
700.000000,1,MS,6
701.000000,1,MS,1
701.000000,1,MS,2
701.000000,1,MS,3
701.000000,1,MS,4
701.000000,1,MS,5
701.000000,1,MS,6
702.000000,1,MS,1
702.000000,1,MS,2
702.000000,1,MS,3
702.000000,1,MS,4
702.000000,1,MS,5
702.000000,1,MS,6
703.000000,1,MS,1
703.000000,1,MS,2
703.000000,1,MS,3
703.000000,1,MS,4
703.000000,1,MS,5
703.000000,1,MS,6
704.000000,1,MS,1
704.000000,1,MS,2
704.000000,1,MS,3
704.000000,1,MS,4
704.000000,1,MS,5
704.000000,1,MS,6
705.000000,1,MS,1
705.000000,1,MS,2
705.000000,1,MS,3
705.000000,1,MS,4
705.000000,1,MS,5
705.000000,1,MS,6
706.000000,1,MS,1
706.000000,1,MS,2
706.000000,1,MS,3
706.000000,1,MS,4
706.000000,1,MS,5
706.000000,1,MS,6
707.000000,1,MS,1
707.000000,1,MS,2
707.000000,1,MS,3
707.000000,1,MS,4
707.000000,1,MS,5
707.000000,1,MS,6
708.000000,1,MS,1
708.000000,1,MS,2
708.000000,1,MS,3
708.000000,1,MS,4
708.000000,1,MS,5
708.000000,1,MS,6
709.000000,1,MS,1
709.000000,1,MS,2
709.000000,1,MS,3
709.000000,1,MS,4
709.000000,1,MS,5
709.000000,1,MS,6
710.000000,1,MS,1
710.000000,1,MS,2
710.000000,1,MS,3
710.000000,1,MS,4
710.000000,1,MS,5
710.000000,1,MS,6
711.000000,1,MS,1
711.000000,1,MS,2
711.000000,1,MS,3
711.000000,1,MS,4
711.000000,1,MS,5
711.000000,1,MS,6
712.000000,1,MS,1
712.000000,1,MS,2
712.000000,1,MS,3
712.000000,1,MS,4
712.000000,1,MS,5
712.000000,1,MS,6
713.000000,1,MS,1
713.000000,1,MS,2
713.000000,1,MS,3
713.000000,1,MS,4
713.000000,1,MS,5
713.000000,1,MS,6
714.000000,1,MS,1
714.000000,1,MS,2
714.000000,1,MS,3
714.000000,1,MS,4
714.000000,1,MS,5
714.000000,1,MS,6
715.000000,1,MS,1
715.000000,1,MS,2
715.000000,1,MS,3
715.000000,1,MS,4
715.000000,1,MS,5
715.000000,1,MS,6
716.000000,1,MS,1
716.000000,1,MS,2
716.000000,1,MS,3
716.000000,1,MS,4
716.000000,1,MS,5
716.000000,1,MS,6
717.000000,1,MS,1
717.000000,1,MS,2
717.000000,1,MS,3
717.000000,1,MS,4
717.000000,1,MS,5
717.000000,1,MS,6
718.000000,1,MS,1
718.000000,1,MS,2
718.000000,1,MS,3
718.000000,1,MS,4
718.000000,1,MS,5
718.000000,1,MS,6
719.000000,1,MS,1
719.000000,1,MS,2
719.000000,1,MS,3
719.000000,1,MS,4
719.000000,1,MS,5
719.000000,1,MS,6
720.000000,1,MS,1
720.000000,1,MS,2
720.000000,1,MS,3
720.000000,1,MS,4
720.000000,1,MS,5
720.000000,1,MS,6
721.000000,1,MS,1
721.000000,1,MS,2
721.000000,1,MS,3
721.000000,1,MS,4
721.000000,1,MS,5
721.000000,1,MS,6
722.000000,1,MS,1
722.000000,1,MS,2
722.000000,1,MS,3
722.000000,1,MS,4
722.000000,1,MS,5
722.000000,1,MS,6
723.000000,1,MS,1
723.000000,1,MS,2
723.000000,1,MS,3
723.000000,1,MS,4
723.000000,1,MS,5
723.000000,1,MS,6
724.000000,1,MS,1
724.000000,1,MS,2
724.000000,1,MS,3
724.000000,1,MS,4
724.000000,1,MS,5
724.000000,1,MS,6
725.000000,1,MS,1
725.000000,1,MS,2
725.000000,1,MS,3
725.000000,1,MS,4
725.000000,1,MS,5
725.000000,1,MS,6
726.000000,1,MS,1
726.000000,1,MS,2
726.000000,1,MS,3
726.000000,1,MS,4
726.000000,1,MS,5
726.000000,1,MS,6
727.000000,1,MS,1
727.000000,1,MS,2
727.000000,1,MS,3
727.000000,1,MS,4
727.000000,1,MS,5
727.000000,1,MS,6
728.000000,1,MS,1
728.000000,1,MS,2
728.000000,1,MS,3
728.000000,1,MS,4
728.000000,1,MS,5
728.000000,1,MS,6
729.000000,1,MS,1
729.000000,1,MS,2
729.000000,1,MS,3
729.000000,1,MS,4
729.000000,1,MS,5
729.000000,1,MS,6
730.000000,1,MS,1
730.000000,1,MS,2
730.000000,1,MS,3
730.000000,1,MS,4
730.000000,1,MS,5
730.000000,1,MS,6
731.000000,1,MS,1
731.000000,1,MS,2
731.000000,1,MS,3
731.000000,1,MS,4
731.000000,1,MS,5
731.000000,1,MS,6
732.000000,1,MS,1
732.000000,1,MS,2
732.000000,1,MS,3
732.000000,1,MS,4
732.000000,1,MS,5
732.000000,1,MS,6
733.000000,1,MS,1
733.000000,1,MS,2
733.000000,1,MS,3
733.000000,1,MS,4
733.000000,1,MS,5
733.000000,1,MS,6
734.000000,1,MS,1
734.000000,1,MS,2
734.000000,1,MS,3
734.000000,1,MS,4
734.000000,1,MS,5
734.000000,1,MS,6
735.000000,1,MS,1
735.000000,1,MS,2
735.000000,1,MS,3
735.000000,1,MS,4
735.000000,1,MS,5
735.000000,1,MS,6
736.000000,1,MS,1
736.000000,1,MS,2
736.000000,1,MS,3
736.000000,1,MS,4
736.000000,1,MS,5
736.000000,1,MS,6
737.000000,1,MS,1
737.000000,1,MS,2
737.000000,1,MS,3
737.000000,1,MS,4
737.000000,1,MS,5
737.000000,1,MS,6
738.000000,1,MS,1
738.000000,1,MS,2
738.000000,1,MS,3
738.000000,1,MS,4
738.000000,1,MS,5
738.000000,1,MS,6
739.000000,1,MS,1
739.000000,1,MS,2
739.000000,1,MS,3
739.000000,1,MS,4
739.000000,1,MS,5
739.000000,1,MS,6
740.000000,1,MS,1
740.000000,1,MS,2
740.000000,1,MS,3
740.000000,1,MS,4
740.000000,1,MS,5
740.000000,1,MS,6
741.000000,1,MS,1
741.000000,1,MS,2
741.000000,1,MS,3
741.000000,1,MS,4
741.000000,1,MS,5
741.000000,1,MS,6
742.000000,1,MS,1
742.000000,1,MS,2
742.000000,1,MS,3
742.000000,1,MS,4
742.000000,1,MS,5
742.000000,1,MS,6
743.000000,1,MS,1
743.000000,1,MS,2
743.000000,1,MS,3
743.000000,1,MS,4
743.000000,1,MS,5
743.000000,1,MS,6
744.000000,1,MS,1
744.000000,1,MS,2
744.000000,1,MS,3
744.000000,1,MS,4
744.000000,1,MS,5
744.000000,1,MS,6
745.000000,1,MS,1
745.000000,1,MS,2
745.000000,1,MS,3
745.000000,1,MS,4
745.000000,1,MS,5
745.000000,1,MS,6
746.000000,1,MS,1
746.000000,1,MS,2
746.000000,1,MS,3
746.000000,1,MS,4
746.000000,1,MS,5
746.000000,1,MS,6
747.000000,1,MS,1
747.000000,1,MS,2
747.000000,1,MS,3
747.000000,1,MS,4
747.000000,1,MS,5
747.000000,1,MS,6
748.000000,1,MS,1
748.000000,1,MS,2
748.000000,1,MS,3
748.000000,1,MS,4
748.000000,1,MS,5
748.000000,1,MS,6
749.000000,1,MS,1
749.000000,1,MS,2
749.000000,1,MS,3
749.000000,1,MS,4
749.000000,1,MS,5
749.000000,1,MS,6
750.000000,1,MS,1
750.000000,1,MS,2
750.000000,1,MS,3
750.000000,1,MS,4
750.000000,1,MS,5
750.000000,1,MS,6
751.000000,1,MS,1
751.000000,1,MS,2
751.000000,1,MS,3
751.000000,1,MS,4
751.000000,1,MS,5
751.000000,1,MS,6
752.000000,1,MS,1
752.000000,1,MS,2
752.000000,1,MS,3
752.000000,1,MS,4
752.000000,1,MS,5
752.000000,1,MS,6
753.000000,1,MS,1
753.000000,1,MS,2
753.000000,1,MS,3
753.000000,1,MS,4
753.000000,1,MS,5
753.000000,1,MS,6
754.000000,1,MS,1
754.000000,1,MS,2
754.000000,1,MS,3
754.000000,1,MS,4
754.000000,1,MS,5
754.000000,1,MS,6
755.000000,1,MS,1
755.000000,1,MS,2
755.000000,1,MS,3
755.000000,1,MS,4
755.000000,1,MS,5
755.000000,1,MS,6
756.000000,1,MS,1
756.000000,1,MS,2
756.000000,1,MS,3
756.000000,1,MS,4
756.000000,1,MS,5
756.000000,1,MS,6
757.000000,1,MS,1
757.000000,1,MS,2
757.000000,1,MS,3
757.000000,1,MS,4
757.000000,1,MS,5
757.000000,1,MS,6
758.000000,1,MS,1
758.000000,1,MS,2
758.000000,1,MS,3
758.000000,1,MS,4
758.000000,1,MS,5
758.000000,1,MS,6
759.000000,1,MS,1
759.000000,1,MS,2
759.000000,1,MS,3
759.000000,1,MS,4
759.000000,1,MS,5
759.000000,1,MS,6
760.000000,1,MS,1
760.000000,1,MS,2
760.000000,1,MS,3
760.000000,1,MS,4
760.000000,1,MS,5
760.000000,1,MS,6
761.000000,1,MS,1
761.000000,1,MS,2
761.000000,1,MS,3
761.000000,1,MS,4
761.000000,1,MS,5
761.000000,1,MS,6
762.000000,1,MS,1
762.000000,1,MS,2
762.000000,1,MS,3
762.000000,1,MS,4
762.000000,1,MS,5
762.000000,1,MS,6
763.000000,1,MS,1
763.000000,1,MS,2
763.000000,1,MS,3
763.000000,1,MS,4
763.000000,1,MS,5
763.000000,1,MS,6
764.000000,1,MS,1
764.000000,1,MS,2
764.000000,1,MS,3
764.000000,1,MS,4
764.000000,1,MS,5
764.000000,1,MS,6
765.000000,1,MS,1
765.000000,1,MS,2
765.000000,1,MS,3
765.000000,1,MS,4
765.000000,1,MS,5
765.000000,1,MS,6
766.000000,1,MS,1
766.000000,1,MS,2
766.000000,1,MS,3
766.000000,1,MS,4
766.000000,1,MS,5
766.000000,1,MS,6
767.000000,1,MS,1
767.000000,1,MS,2
767.000000,1,MS,3
767.000000,1,MS,4
767.000000,1,MS,5
767.000000,1,MS,6
768.000000,1,MS,1
768.000000,1,MS,2
768.000000,1,MS,3
768.000000,1,MS,4
768.000000,1,MS,5
768.000000,1,MS,6
769.000000,1,MS,1
769.000000,1,MS,2
769.000000,1,MS,3
769.000000,1,MS,4
769.000000,1,MS,5
769.000000,1,MS,6
770.000000,1,MS,1
770.000000,1,MS,2
770.000000,1,MS,3
770.000000,1,MS,4
770.000000,1,MS,5
770.000000,1,MS,6
771.000000,1,MS,1
771.000000,1,MS,2
771.000000,1,MS,3
771.000000,1,MS,4
771.000000,1,MS,5
771.000000,1,MS,6
772.000000,1,MS,1
772.000000,1,MS,2
772.000000,1,MS,3
772.000000,1,MS,4
772.000000,1,MS,5
772.000000,1,MS,6
773.000000,1,MS,1
773.000000,1,MS,2
773.000000,1,MS,3
773.000000,1,MS,4
773.000000,1,MS,5
773.000000,1,MS,6
774.000000,1,MS,1
774.000000,1,MS,2
774.000000,1,MS,3
774.000000,1,MS,4
774.000000,1,MS,5
774.000000,1,MS,6
775.000000,1,MS,1
775.000000,1,MS,2
775.000000,1,MS,3
775.000000,1,MS,4
