t,plant,axis,phytomer,organ,element,PAR
730,1,MS,3,Sheath,exposed,13.90119111
730,1,MS,4,Peduncle,enclosed,9.709556444
730,1,MS,4,Peduncle,exposed,390.0844444
730,1,MS,5,Chaff,exposed,886.5555556
731,1,MS,1,Internode,enclosed,0
731,1,MS,1,Internode,exposed,68.14268
731,1,MS,1,Lamina,exposed,807.1421733
731,1,MS,1,Sheath,exposed,205.2526489
731,1,MS,2,Internode,enclosed,0
731,1,MS,2,Lamina,exposed,195.9570578
731,1,MS,2,Sheath,exposed,37.93200889
731,1,MS,3,Internode,enclosed,0
731,1,MS,3,Lamina,exposed,61.17098667
731,1,MS,3,Sheath,exposed,14.69303111
731,1,MS,4,Peduncle,enclosed,10.26263244
731,1,MS,4,Peduncle,exposed,412.3044444
731,1,MS,5,Chaff,exposed,937.0555556
732,1,MS,1,Internode,enclosed,0
732,1,MS,1,Internode,exposed,67.73464
732,1,MS,1,Lamina,exposed,802.3089867
732,1,MS,1,Sheath,exposed,204.0235911
732,1,MS,2,Internode,enclosed,0
732,1,MS,2,Lamina,exposed,194.7836622
732,1,MS,2,Sheath,exposed,37.70487111
732,1,MS,3,Internode,enclosed,0
732,1,MS,3,Lamina,exposed,60.80469333
732,1,MS,3,Sheath,exposed,14.60504889
732,1,MS,4,Peduncle,enclosed,10.20117956
732,1,MS,4,Peduncle,exposed,409.8355556
732,1,MS,5,Chaff,exposed,931.4444444
733,1,MS,1,Internode,enclosed,0
733,1,MS,1,Internode,exposed,64.06228
733,1,MS,1,Lamina,exposed,758.8103067
733,1,MS,1,Sheath,exposed,192.9620711
733,1,MS,2,Internode,enclosed,0
733,1,MS,2,Lamina,exposed,184.2231022
733,1,MS,2,Sheath,exposed,35.66063111
733,1,MS,3,Internode,enclosed,0
733,1,MS,3,Lamina,exposed,57.50805333
733,1,MS,3,Sheath,exposed,13.81320889
733,1,MS,4,Peduncle,enclosed,9.648103556
733,1,MS,4,Peduncle,exposed,387.6155556
733,1,MS,5,Chaff,exposed,880.9444444
734,1,MS,1,Internode,enclosed,0
734,1,MS,1,Internode,exposed,44.27234
734,1,MS,1,Lamina,exposed,524.4007533
734,1,MS,1,Sheath,exposed,133.3527689
734,1,MS,2,Internode,enclosed,0
734,1,MS,2,Lamina,exposed,127.3134178
734,1,MS,2,Sheath,exposed,24.64444889
734,1,MS,3,Internode,enclosed,0
734,1,MS,3,Lamina,exposed,39.74282667
734,1,MS,3,Sheath,exposed,9.546071111
734,1,MS,4,Peduncle,enclosed,6.667638444
734,1,MS,4,Peduncle,exposed,267.8744444
734,1,MS,5,Chaff,exposed,608.8055556
735,1,MS,1,Internode,enclosed,0
735,1,MS,1,Internode,exposed,44.27234
735,1,MS,1,Lamina,exposed,524.4007533
735,1,MS,1,Sheath,exposed,133.3527689
735,1,MS,2,Internode,enclosed,0
735,1,MS,2,Lamina,exposed,127.3134178
735,1,MS,2,Sheath,exposed,24.64444889
735,1,MS,3,Internode,enclosed,0
735,1,MS,3,Lamina,exposed,39.74282667
735,1,MS,3,Sheath,exposed,9.546071111
735,1,MS,4,Peduncle,enclosed,6.667638444
735,1,MS,4,Peduncle,exposed,267.8744444
735,1,MS,5,Chaff,exposed,608.8055556
736,1,MS,1,Internode,enclosed,0
736,1,MS,1,Internode,exposed,14.68944
736,1,MS,1,Lamina,exposed,173.99472
736,1,MS,1,Sheath,exposed,44.24608
736,1,MS,2,Internode,enclosed,0
736,1,MS,2,Lamina,exposed,42.24224
736,1,MS,2,Sheath,exposed,8.17696
736,1,MS,3,Internode,enclosed,0
736,1,MS,3,Lamina,exposed,13.18656
736,1,MS,3,Sheath,exposed,3.16736
736,1,MS,4,Peduncle,enclosed,2.212304
736,1,MS,4,Peduncle,exposed,88.88
736,1,MS,5,Chaff,exposed,202
737,1,MS,1,Internode,enclosed,0
737,1,MS,1,Internode,exposed,8.97688
737,1,MS,1,Lamina,exposed,106.3301067
737,1,MS,1,Sheath,exposed,27.03927111
737,1,MS,2,Internode,enclosed,0
737,1,MS,2,Lamina,exposed,25.81470222
737,1,MS,2,Sheath,exposed,4.997031111
737,1,MS,3,Internode,enclosed,0
737,1,MS,3,Lamina,exposed,8.058453333
737,1,MS,3,Sheath,exposed,1.935608889
737,1,MS,4,Peduncle,enclosed,1.351963556
737,1,MS,4,Peduncle,exposed,54.31555556
737,1,MS,5,Chaff,exposed,123.4444444
738,1,MS,1,Internode,enclosed,0
738,1,MS,1,Internode,exposed,4.0804
738,1,MS,1,Lamina,exposed,48.33186667
738,1,MS,1,Sheath,exposed,12.29057778
738,1,MS,2,Internode,enclosed,0
738,1,MS,2,Lamina,exposed,11.73395556
738,1,MS,2,Sheath,exposed,2.271377778
738,1,MS,3,Internode,enclosed,0
738,1,MS,3,Lamina,exposed,3.662933333
738,1,MS,3,Sheath,exposed,0.879822222
738,1,MS,4,Peduncle,enclosed,0.614528889
738,1,MS,4,Peduncle,exposed,24.68888889
738,1,MS,5,Chaff,exposed,56.11111111
739,1,MS,1,Internode,enclosed,0
739,1,MS,1,Internode,exposed,1.22412
739,1,MS,1,Lamina,exposed,14.49956
739,1,MS,1,Sheath,exposed,3.687173333
739,1,MS,2,Internode,enclosed,0
739,1,MS,2,Lamina,exposed,3.520186667
739,1,MS,2,Sheath,exposed,0.681413333
739,1,MS,3,Internode,enclosed,0
739,1,MS,3,Lamina,exposed,1.09888
739,1,MS,3,Sheath,exposed,0.263946667
739,1,MS,4,Peduncle,enclosed,0.184358667
739,1,MS,4,Peduncle,exposed,7.406666667
739,1,MS,5,Chaff,exposed,16.83333333
740,1,MS,1,Internode,enclosed,0
740,1,MS,1,Internode,exposed,0
740,1,MS,1,Lamina,exposed,0
740,1,MS,1,Sheath,exposed,0
740,1,MS,2,Internode,enclosed,0
740,1,MS,2,Lamina,exposed,0
740,1,MS,2,Sheath,exposed,0
740,1,MS,3,Internode,enclosed,0
740,1,MS,3,Lamina,exposed,0
740,1,MS,3,Sheath,exposed,0
740,1,MS,4,Peduncle,enclosed,0
740,1,MS,4,Peduncle,exposed,0
740,1,MS,5,Chaff,exposed,0
741,1,MS,1,Internode,enclosed,0
741,1,MS,1,Internode,exposed,0
741,1,MS,1,Lamina,exposed,0
741,1,MS,1,Sheath,exposed,0
741,1,MS,2,Internode,enclosed,0
741,1,MS,2,Lamina,exposed,0
741,1,MS,2,Sheath,exposed,0
741,1,MS,3,Internode,enclosed,0
741,1,MS,3,Lamina,exposed,0
741,1,MS,3,Sheath,exposed,0
741,1,MS,4,Peduncle,enclosed,0
741,1,MS,4,Peduncle,exposed,0
741,1,MS,5,Chaff,exposed,0
742,1,MS,1,Internode,enclosed,0
742,1,MS,1,Internode,exposed,0
742,1,MS,1,Lamina,exposed,0
742,1,MS,1,Sheath,exposed,0
742,1,MS,2,Internode,enclosed,0
742,1,MS,2,Lamina,exposed,0
742,1,MS,2,Sheath,exposed,0
742,1,MS,3,Internode,enclosed,0
742,1,MS,3,Lamina,exposed,0
742,1,MS,3,Sheath,exposed,0
742,1,MS,4,Peduncle,enclosed,0
742,1,MS,4,Peduncle,exposed,0
742,1,MS,5,Chaff,exposed,0
743,1,MS,1,Internode,enclosed,0
743,1,MS,1,Internode,exposed,0
743,1,MS,1,Lamina,exposed,0
743,1,MS,1,Sheath,exposed,0
743,1,MS,2,Internode,enclosed,0
743,1,MS,2,Lamina,exposed,0
743,1,MS,2,Sheath,exposed,0
743,1,MS,3,Internode,enclosed,0
743,1,MS,3,Lamina,exposed,0
743,1,MS,3,Sheath,exposed,0
743,1,MS,4,Peduncle,enclosed,0
743,1,MS,4,Peduncle,exposed,0
743,1,MS,5,Chaff,exposed,0
744,1,MS,1,Internode,enclosed,0
744,1,MS,1,Internode,exposed,0
744,1,MS,1,Lamina,exposed,0
744,1,MS,1,Sheath,exposed,0
744,1,MS,2,Internode,enclosed,0
744,1,MS,2,Lamina,exposed,0
744,1,MS,2,Sheath,exposed,0
744,1,MS,3,Internode,enclosed,0
744,1,MS,3,Lamina,exposed,0
744,1,MS,3,Sheath,exposed,0
744,1,MS,4,Peduncle,enclosed,0
744,1,MS,4,Peduncle,exposed,0
744,1,MS,5,Chaff,exposed,0
745,1,MS,1,Internode,enclosed,0
745,1,MS,1,Internode,exposed,0
745,1,MS,1,Lamina,exposed,0
745,1,MS,1,Sheath,exposed,0
745,1,MS,2,Internode,enclosed,0
745,1,MS,2,Lamina,exposed,0
745,1,MS,2,Sheath,exposed,0
745,1,MS,3,Internode,enclosed,0
745,1,MS,3,Lamina,exposed,0
745,1,MS,3,Sheath,exposed,0
745,1,MS,4,Peduncle,enclosed,0
745,1,MS,4,Peduncle,exposed,0
745,1,MS,5,Chaff,exposed,0
746,1,MS,1,Internode,enclosed,0
746,1,MS,1,Internode,exposed,0
746,1,MS,1,Lamina,exposed,0
746,1,MS,1,Sheath,exposed,0
746,1,MS,2,Internode,enclosed,0
746,1,MS,2,Lamina,exposed,0
746,1,MS,2,Sheath,exposed,0
746,1,MS,3,Internode,enclosed,0
746,1,MS,3,Lamina,exposed,0
746,1,MS,3,Sheath,exposed,0
746,1,MS,4,Peduncle,enclosed,0
746,1,MS,4,Peduncle,exposed,0
746,1,MS,5,Chaff,exposed,0
747,1,MS,1,Internode,enclosed,0
747,1,MS,1,Internode,exposed,0
747,1,MS,1,Lamina,exposed,0
747,1,MS,1,Sheath,exposed,0
747,1,MS,2,Internode,enclosed,0
747,1,MS,2,Lamina,exposed,0
747,1,MS,2,Sheath,exposed,0
747,1,MS,3,Internode,enclosed,0
747,1,MS,3,Lamina,exposed,0
747,1,MS,3,Sheath,exposed,0
747,1,MS,4,Peduncle,enclosed,0
747,1,MS,4,Peduncle,exposed,0
747,1,MS,5,Chaff,exposed,0
748,1,MS,1,Internode,enclosed,0
748,1,MS,1,Internode,exposed,2.24422
748,1,MS,1,Lamina,exposed,26.58252667
748,1,MS,1,Sheath,exposed,6.759817778
748,1,MS,2,Internode,enclosed,0
748,1,MS,2,Lamina,exposed,6.453675556
748,1,MS,2,Sheath,exposed,1.249257778
748,1,MS,3,Internode,enclosed,0
748,1,MS,3,Lamina,exposed,2.014613333
748,1,MS,3,Sheath,exposed,0.483902222
748,1,MS,4,Peduncle,enclosed,0.337990889
748,1,MS,4,Peduncle,exposed,13.57888889
748,1,MS,5,Chaff,exposed,30.86111111
749,1,MS,1,Internode,enclosed,0
749,1,MS,1,Internode,exposed,12.03718
749,1,MS,1,Lamina,exposed,142.5790067
749,1,MS,1,Sheath,exposed,36.25720444
749,1,MS,2,Internode,enclosed,0
749,1,MS,2,Lamina,exposed,34.61516889
749,1,MS,2,Sheath,exposed,6.700564444
749,1,MS,3,Internode,enclosed,0
749,1,MS,3,Lamina,exposed,10.80565333
749,1,MS,3,Sheath,exposed,2.595475556
749,1,MS,4,Peduncle,enclosed,1.812860222
749,1,MS,4,Peduncle,exposed,72.83222222
749,1,MS,5,Chaff,exposed,165.5277778
750,1,MS,1,Internode,enclosed,0
750,1,MS,1,Internode,exposed,24.68642
750,1,MS,1,Lamina,exposed,292.4077933
750,1,MS,1,Sheath,exposed,74.35799556
750,1,MS,2,Internode,enclosed,0
750,1,MS,2,Lamina,exposed,70.99043111
750,1,MS,2,Sheath,exposed,13.74183556
750,1,MS,3,Internode,enclosed,0
750,1,MS,3,Lamina,exposed,22.16074667
750,1,MS,3,Sheath,exposed,5.322924444
750,1,MS,4,Peduncle,enclosed,3.717899778
750,1,MS,4,Peduncle,exposed,149.3677778
750,1,MS,5,Chaff,exposed,339.4722222
751,1,MS,1,Internode,enclosed,0
751,1,MS,1,Internode,exposed,34.88742
751,1,MS,1,Lamina,exposed,413.23746
751,1,MS,1,Sheath,exposed,105.08444
751,1,MS,2,Internode,enclosed,0
751,1,MS,2,Lamina,exposed,100.32532
751,1,MS,2,Sheath,exposed,19.42028
751,1,MS,3,Internode,enclosed,0
751,1,MS,3,Lamina,exposed,31.31808
751,1,MS,3,Sheath,exposed,7.52248
751,1,MS,4,Peduncle,enclosed,5.254222
751,1,MS,4,Peduncle,exposed,211.09
751,1,MS,5,Chaff,exposed,479.75
752,1,MS,1,Internode,enclosed,0
752,1,MS,1,Internode,exposed,49.16882
752,1,MS,1,Lamina,exposed,582.3989933
752,1,MS,1,Sheath,exposed,148.1014622
752,1,MS,2,Internode,enclosed,0
752,1,MS,2,Lamina,exposed,141.3941644
752,1,MS,2,Sheath,exposed,27.37010222
752,1,MS,3,Internode,enclosed,0
752,1,MS,3,Lamina,exposed,44.13834667
752,1,MS,3,Sheath,exposed,10.60185778
752,1,MS,4,Peduncle,enclosed,7.405073111
752,1,MS,4,Peduncle,exposed,297.5011111
752,1,MS,5,Chaff,exposed,676.1388889
753,1,MS,1,Internode,enclosed,0
753,1,MS,1,Internode,exposed,55.69746
753,1,MS,1,Lamina,exposed,659.72998
753,1,MS,1,Sheath,exposed,167.7663867
753,1,MS,2,Internode,enclosed,0
753,1,MS,2,Lamina,exposed,160.1684933
753,1,MS,2,Sheath,exposed,31.00430667
753,1,MS,3,Internode,enclosed,0
753,1,MS,3,Lamina,exposed,49.99904
753,1,MS,3,Sheath,exposed,12.00957333
753,1,MS,4,Peduncle,enclosed,8.388319333
753,1,MS,4,Peduncle,exposed,337.0033333
753,1,MS,5,Chaff,exposed,765.9166667
754,1,MS,1,Internode,enclosed,0
754,1,MS,1,Internode,exposed,64.87836
754,1,MS,1,Lamina,exposed,768.47668
754,1,MS,1,Sheath,exposed,195.4201867
754,1,MS,2,Internode,enclosed,0
754,1,MS,2,Lamina,exposed,186.5698933
754,1,MS,2,Sheath,exposed,36.11490667
754,1,MS,3,Internode,enclosed,0
754,1,MS,3,Lamina,exposed,58.24064
754,1,MS,3,Sheath,exposed,13.98917333
754,1,MS,4,Peduncle,enclosed,9.771009333
754,1,MS,4,Peduncle,exposed,392.5533333
754,1,MS,5,Chaff,exposed,892.1666667
755,1,MS,1,Internode,enclosed,0
755,1,MS,1,Internode,exposed,68.55072
755,1,MS,1,Lamina,exposed,811.97536
755,1,MS,1,Sheath,exposed,206.4817067
755,1,MS,2,Internode,enclosed,0
755,1,MS,2,Lamina,exposed,197.1304533
755,1,MS,2,Sheath,exposed,38.15914667
755,1,MS,3,Internode,enclosed,0
755,1,MS,3,Lamina,exposed,61.53728
755,1,MS,3,Sheath,exposed,14.78101333
755,1,MS,4,Peduncle,enclosed,10.32408533
755,1,MS,4,Peduncle,exposed,414.7733333
755,1,MS,5,Chaff,exposed,942.6666667
756,1,MS,1,Internode,enclosed,0
756,1,MS,1,Internode,exposed,67.73464
756,1,MS,1,Lamina,exposed,802.3089867
756,1,MS,1,Sheath,exposed,204.0235911
756,1,MS,2,Internode,enclosed,0
756,1,MS,2,Lamina,exposed,194.7836622
756,1,MS,2,Sheath,exposed,37.70487111
756,1,MS,3,Internode,enclosed,0
756,1,MS,3,Lamina,exposed,60.80469333
756,1,MS,3,Sheath,exposed,14.60504889
756,1,MS,4,Peduncle,enclosed,10.20117956
756,1,MS,4,Peduncle,exposed,409.8355556
756,1,MS,5,Chaff,exposed,931.4444444
757,1,MS,1,Internode,enclosed,0
757,1,MS,1,Internode,exposed,63.04218
757,1,MS,1,Lamina,exposed,746.72734
757,1,MS,1,Sheath,exposed,189.8894267
757,1,MS,2,Internode,enclosed,0
757,1,MS,2,Lamina,exposed,181.2896133
757,1,MS,2,Sheath,exposed,35.09278667
757,1,MS,3,Internode,enclosed,0
757,1,MS,3,Lamina,exposed,56.59232
757,1,MS,3,Sheath,exposed,13.59325333
757,1,MS,4,Peduncle,enclosed,9.494471333
757,1,MS,4,Peduncle,exposed,381.4433333
757,1,MS,5,Chaff,exposed,866.9166667
758,1,MS,1,Internode,enclosed,0
758,1,MS,1,Internode,exposed,52.22912
758,1,MS,1,Lamina,exposed,618.6478933
758,1,MS,1,Sheath,exposed,157.3193956
758,1,MS,2,Internode,enclosed,0
758,1,MS,2,Lamina,exposed,150.1946311
758,1,MS,2,Sheath,exposed,29.07363556
758,1,MS,3,Internode,enclosed,0
758,1,MS,3,Lamina,exposed,46.88554667
758,1,MS,3,Sheath,exposed,11.26172444
758,1,MS,4,Peduncle,enclosed,7.865969778
758,1,MS,4,Peduncle,exposed,316.0177778
758,1,MS,5,Chaff,exposed,718.2222222
759,1,MS,1,Internode,enclosed,0
759,1,MS,1,Internode,exposed,39.98792
759,1,MS,1,Lamina,exposed,473.6522933
759,1,MS,1,Sheath,exposed,120.4476622
759,1,MS,2,Internode,enclosed,0
759,1,MS,2,Lamina,exposed,114.9927644
759,1,MS,2,Sheath,exposed,22.25950222
759,1,MS,3,Internode,enclosed,0
759,1,MS,3,Lamina,exposed,35.89674667
759,1,MS,3,Sheath,exposed,8.622257778
759,1,MS,4,Peduncle,enclosed,6.022383111
759,1,MS,4,Peduncle,exposed,241.9511111
759,1,MS,5,Chaff,exposed,549.8888889
760,1,MS,1,Internode,enclosed,0
760,1,MS,1,Internode,exposed,24.07436
760,1,MS,1,Lamina,exposed,285.1580133
760,1,MS,1,Sheath,exposed,72.51440889
760,1,MS,2,Internode,enclosed,0
760,1,MS,2,Lamina,exposed,69.23033778
760,1,MS,2,Sheath,exposed,13.40112889
760,1,MS,3,Internode,enclosed,0
760,1,MS,3,Lamina,exposed,21.61130667
760,1,MS,3,Sheath,exposed,5.190951111
760,1,MS,4,Peduncle,enclosed,3.625720444
760,1,MS,4,Peduncle,exposed,145.6644444
760,1,MS,5,Chaff,exposed,331.0555556
761,1,MS,1,Internode,enclosed,0
761,1,MS,1,Internode,exposed,12.44522
761,1,MS,1,Lamina,exposed,147.4121933
761,1,MS,1,Sheath,exposed,37.48626222
761,1,MS,2,Internode,enclosed,0
761,1,MS,2,Lamina,exposed,35.78856444
761,1,MS,2,Sheath,exposed,6.927702222
761,1,MS,3,Internode,enclosed,0
761,1,MS,3,Lamina,exposed,11.17194667
761,1,MS,3,Sheath,exposed,2.683457778
761,1,MS,4,Peduncle,enclosed,1.874313111
761,1,MS,4,Peduncle,exposed,75.30111111
761,1,MS,5,Chaff,exposed,171.1388889
762,1,MS,1,Internode,enclosed,0
762,1,MS,1,Internode,exposed,6.93668
762,1,MS,1,Lamina,exposed,82.16417333
762,1,MS,1,Sheath,exposed,20.89398222
762,1,MS,2,Internode,enclosed,0
762,1,MS,2,Lamina,exposed,19.94772444
762,1,MS,2,Sheath,exposed,3.861342222
762,1,MS,3,Internode,enclosed,0
762,1,MS,3,Lamina,exposed,6.226986667
762,1,MS,3,Sheath,exposed,1.495697778
762,1,MS,4,Peduncle,enclosed,1.044699111
762,1,MS,4,Peduncle,exposed,41.97111111
762,1,MS,5,Chaff,exposed,95.38888889
763,1,MS,1,Internode,enclosed,0
763,1,MS,1,Internode,exposed,0.61206
763,1,MS,1,Lamina,exposed,7.24978
763,1,MS,1,Sheath,exposed,1.843586667
763,1,MS,2,Internode,enclosed,0
763,1,MS,2,Lamina,exposed,1.760093333
763,1,MS,2,Sheath,exposed,0.340706667
763,1,MS,3,Internode,enclosed,0
763,1,MS,3,Lamina,exposed,0.54944
763,1,MS,3,Sheath,exposed,0.131973333
763,1,MS,4,Peduncle,enclosed,0.092179333
763,1,MS,4,Peduncle,exposed,3.703333333
763,1,MS,5,Chaff,exposed,8.416666667
764,1,MS,1,Internode,enclosed,0
764,1,MS,1,Internode,exposed,0
764,1,MS,1,Lamina,exposed,0
764,1,MS,1,Sheath,exposed,0
764,1,MS,2,Internode,enclosed,0
764,1,MS,2,Lamina,exposed,0
764,1,MS,2,Sheath,exposed,0
764,1,MS,3,Internode,enclosed,0
764,1,MS,3,Lamina,exposed,0
764,1,MS,3,Sheath,exposed,0
764,1,MS,4,Peduncle,enclosed,0
764,1,MS,4,Peduncle,exposed,0
764,1,MS,5,Chaff,exposed,0
765,1,MS,1,Internode,enclosed,0
765,1,MS,1,Internode,exposed,0
765,1,MS,1,Lamina,exposed,0
765,1,MS,1,Sheath,exposed,0
765,1,MS,2,Internode,enclosed,0
765,1,MS,2,Lamina,exposed,0
765,1,MS,2,Sheath,exposed,0
765,1,MS,3,Internode,enclosed,0
765,1,MS,3,Lamina,exposed,0
765,1,MS,3,Sheath,exposed,0
765,1,MS,4,Peduncle,enclosed,0
765,1,MS,4,Peduncle,exposed,0
765,1,MS,5,Chaff,exposed,0
766,1,MS,1,Internode,enclosed,0
766,1,MS,1,Internode,exposed,0
766,1,MS,1,Lamina,exposed,0
766,1,MS,1,Sheath,exposed,0
766,1,MS,2,Internode,enclosed,0
766,1,MS,2,Lamina,exposed,0
766,1,MS,2,Sheath,exposed,0
766,1,MS,3,Internode,enclosed,0
766,1,MS,3,Lamina,exposed,0
766,1,MS,3,Sheath,exposed,0
766,1,MS,4,Peduncle,enclosed,0
766,1,MS,4,Peduncle,exposed,0
766,1,MS,5,Chaff,exposed,0
767,1,MS,1,Internode,enclosed,0
767,1,MS,1,Internode,exposed,0
767,1,MS,1,Lamina,exposed,0
767,1,MS,1,Sheath,exposed,0
767,1,MS,2,Internode,enclosed,0
767,1,MS,2,Lamina,exposed,0
767,1,MS,2,Sheath,exposed,0
767,1,MS,3,Internode,enclosed,0
767,1,MS,3,Lamina,exposed,0
767,1,MS,3,Sheath,exposed,0
767,1,MS,4,Peduncle,enclosed,0
767,1,MS,4,Peduncle,exposed,0
767,1,MS,5,Chaff,exposed,0
768,1,MS,1,Internode,enclosed,0
768,1,MS,1,Internode,exposed,0
768,1,MS,1,Lamina,exposed,0
768,1,MS,1,Sheath,exposed,0
768,1,MS,2,Internode,enclosed,0
768,1,MS,2,Lamina,exposed,0
768,1,MS,2,Sheath,exposed,0
768,1,MS,3,Internode,enclosed,0
768,1,MS,3,Lamina,exposed,0
768,1,MS,3,Sheath,exposed,0
768,1,MS,4,Peduncle,enclosed,0
768,1,MS,4,Peduncle,exposed,0
768,1,MS,5,Chaff,exposed,0
769,1,MS,1,Internode,enclosed,0
769,1,MS,1,Internode,exposed,0
769,1,MS,1,Lamina,exposed,0
769,1,MS,1,Sheath,exposed,0
769,1,MS,2,Internode,enclosed,0
769,1,MS,2,Lamina,exposed,0
769,1,MS,2,Sheath,exposed,0
769,1,MS,3,Internode,enclosed,0
769,1,MS,3,Lamina,exposed,0
769,1,MS,3,Sheath,exposed,0
769,1,MS,4,Peduncle,enclosed,0
769,1,MS,4,Peduncle,exposed,0
769,1,MS,5,Chaff,exposed,0
770,1,MS,1,Internode,enclosed,0
770,1,MS,1,Internode,exposed,0
770,1,MS,1,Lamina,exposed,0
770,1,MS,1,Sheath,exposed,0
770,1,MS,2,Internode,enclosed,0
770,1,MS,2,Lamina,exposed,0
770,1,MS,2,Sheath,exposed,0
770,1,MS,3,Internode,enclosed,0
770,1,MS,3,Lamina,exposed,0
770,1,MS,3,Sheath,exposed,0
770,1,MS,4,Peduncle,enclosed,0
770,1,MS,4,Peduncle,exposed,0
770,1,MS,5,Chaff,exposed,0
771,1,MS,1,Internode,enclosed,0
771,1,MS,1,Internode,exposed,0
771,1,MS,1,Lamina,exposed,0
771,1,MS,1,Sheath,exposed,0
771,1,MS,2,Internode,enclosed,0
771,1,MS,2,Lamina,exposed,0
771,1,MS,2,Sheath,exposed,0
771,1,MS,3,Internode,enclosed,0
771,1,MS,3,Lamina,exposed,0
771,1,MS,3,Sheath,exposed,0
771,1,MS,4,Peduncle,enclosed,0
771,1,MS,4,Peduncle,exposed,0
771,1,MS,5,Chaff,exposed,0
772,1,MS,1,Internode,enclosed,0
772,1,MS,1,Internode,exposed,1.83618
772,1,MS,1,Lamina,exposed,21.74934
772,1,MS,1,Sheath,exposed,5.53076
772,1,MS,2,Internode,enclosed,0
772,1,MS,2,Lamina,exposed,5.28028
772,1,MS,2,Sheath,exposed,1.02212
772,1,MS,3,Internode,enclosed,0
772,1,MS,3,Lamina,exposed,1.64832
772,1,MS,3,Sheath,exposed,0.39592
772,1,MS,4,Peduncle,enclosed,0.276538
772,1,MS,4,Peduncle,exposed,11.11
772,1,MS,5,Chaff,exposed,25.25
773,1,MS,1,Internode,enclosed,0
773,1,MS,1,Internode,exposed,10.40502
773,1,MS,1,Lamina,exposed,123.24626
773,1,MS,1,Sheath,exposed,31.34097333
773,1,MS,2,Internode,enclosed,0
773,1,MS,2,Lamina,exposed,29.92158667
773,1,MS,2,Sheath,exposed,5.792013333
773,1,MS,3,Internode,enclosed,0
773,1,MS,3,Lamina,exposed,9.34048
773,1,MS,3,Sheath,exposed,2.243546667
773,1,MS,4,Peduncle,enclosed,1.567048667
773,1,MS,4,Peduncle,exposed,62.95666667
773,1,MS,5,Chaff,exposed,143.0833333
774,1,MS,1,Internode,enclosed,0
774,1,MS,1,Internode,exposed,22.85024
774,1,MS,1,Lamina,exposed,270.6584533
774,1,MS,1,Sheath,exposed,68.82723556
774,1,MS,2,Internode,enclosed,0
774,1,MS,2,Lamina,exposed,65.71015111
774,1,MS,2,Sheath,exposed,12.71971556
774,1,MS,3,Internode,enclosed,0
774,1,MS,3,Lamina,exposed,20.51242667
774,1,MS,3,Sheath,exposed,4.927004444
774,1,MS,4,Peduncle,enclosed,3.441361778
774,1,MS,4,Peduncle,exposed,138.2577778
774,1,MS,5,Chaff,exposed,314.2222222
775,1,MS,1,Internode,enclosed,0
775,1,MS,1,Internode,exposed,35.29546
775,1,MS,1,Lamina,exposed,418.0706467
775,1,MS,1,Sheath,exposed,106.3134978
775,1,MS,2,Internode,enclosed,0
775,1,MS,2,Lamina,exposed,101.4987156
775,1,MS,2,Sheath,exposed,19.64741778
775,1,MS,3,Internode,enclosed,0
775,1,MS,3,Lamina,exposed,31.68437333
775,1,MS,3,Sheath,exposed,7.610462222
775,1,MS,4,Peduncle,enclosed,5.315674889
775,1,MS,4,Peduncle,exposed,213.5588889
775,1,MS,5,Chaff,exposed,485.3611111
776,1,MS,1,Internode,enclosed,0
776,1,MS,1,Internode,exposed,47.33264
776,1,MS,1,Lamina,exposed,560.6496533
776,1,MS,1,Sheath,exposed,142.5707022
776,1,MS,2,Internode,enclosed,0
776,1,MS,2,Lamina,exposed,136.1138844
776,1,MS,2,Sheath,exposed,26.34798222
776,1,MS,3,Internode,enclosed,0
776,1,MS,3,Lamina,exposed,42.49002667
776,1,MS,3,Sheath,exposed,10.20593778
776,1,MS,4,Peduncle,enclosed,7.128535111
776,1,MS,4,Peduncle,exposed,286.3911111
776,1,MS,5,Chaff,exposed,650.8888889
777,1,MS,1,Internode,enclosed,0
777,1,MS,1,Internode,exposed,57.73766
777,1,MS,1,Lamina,exposed,683.8959133
777,1,MS,1,Sheath,exposed,173.9116756
777,1,MS,2,Internode,enclosed,0
777,1,MS,2,Lamina,exposed,166.0354711
777,1,MS,2,Sheath,exposed,32.13999556
777,1,MS,3,Internode,enclosed,0
777,1,MS,3,Lamina,exposed,51.83050667
777,1,MS,3,Sheath,exposed,12.44948444
777,1,MS,4,Peduncle,enclosed,8.695583778
777,1,MS,4,Peduncle,exposed,349.3477778
777,1,MS,5,Chaff,exposed,793.9722222
778,1,MS,1,Internode,enclosed,0
778,1,MS,1,Internode,exposed,64.47032
778,1,MS,1,Lamina,exposed,763.6434933
778,1,MS,1,Sheath,exposed,194.1911289
778,1,MS,2,Internode,enclosed,0
778,1,MS,2,Lamina,exposed,185.3964978
778,1,MS,2,Sheath,exposed,35.88776889
778,1,MS,3,Internode,enclosed,0
778,1,MS,3,Lamina,exposed,57.87434667
778,1,MS,3,Sheath,exposed,13.90119111
778,1,MS,4,Peduncle,enclosed,9.709556444
778,1,MS,4,Peduncle,exposed,390.0844444
778,1,MS,5,Chaff,exposed,886.5555556
779,1,MS,1,Internode,enclosed,0
779,1,MS,1,Internode,exposed,67.53062
779,1,MS,1,Lamina,exposed,799.8923933
779,1,MS,1,Sheath,exposed,203.4090622
