t,plant,axis,organ,sucrose,amino_acids,nitrates,structure,starch,proteins,Conc_C_Sucrose,Unloading_Sucrose,Export_Amino_Acids,Conc_Nitrates_Soil,Potential_Uptake_Nitrates,S_Proteins,Conc_Nitrates,S_Amino_Acids,Conc_Amino_Acids,Dry_Mass,Unloading_Amino_Acids,S_grain_starch,Conc_Sucrose,Uptake_Nitrates,S_grain_structure,Proteins_N_Mass,RGR_Structure
43.000000,1,MS,Roots,22.296421,4.588607,32.743645,NA,NA,NA,NA,55.215083,9.101588,47760431.000000,9.101588,NA,64.967550,16.112834,7.781520,NA,1.949670,NA,3.686578,1.833378,NA,NA,NA
44.000000,1,MS,Grains,NA,NA,NA,11768.138710,0.000000,472.157102,NA,3.591524,NA,NA,NA,15.135505,NA,NA,NA,0.141218,NA,0.000000,NA,NA,43.098282,0.006610,0.000001
44.000000,1,MS,Phloem,719.153961,252.556662,NA,NA,NA,NA,345.747097,NA,NA,NA,NA,NA,NA,NA,103.779036,NA,NA,NA,28.812258,NA,NA,NA,NA
44.000000,1,MS,Roots,24.871670,4.587400,27.001263,NA,NA,NA,NA,55.847343,9.100023,47708348.000000,9.100023,NA,53.573935,16.068650,7.779473,NA,1.974141,NA,4.112379,2.661754,NA,NA,NA
45.000000,1,MS,Grains,NA,NA,NA,11800.593476,0.000000,487.448631,NA,3.612675,NA,NA,NA,15.479866,NA,NA,NA,0.141607,NA,0.000000,NA,NA,43.352105,0.006824,0.000001
45.000000,1,MS,Phloem,724.005652,258.522869,NA,NA,NA,NA,348.079640,NA,NA,NA,NA,NA,NA,NA,106.230633,NA,NA,NA,29.006637,NA,NA,NA,NA
45.000000,1,MS,Roots,27.738580,4.571144,21.351696,NA,NA,NA,NA,55.931428,9.067777,47656265.000000,9.067777,NA,42.364477,15.940729,7.751907,NA,1.994934,NA,4.586405,2.719002,NA,NA,NA
46.000000,1,MS,Grains,NA,NA,NA,11833.034478,0.000000,503.185350,NA,3.589559,NA,NA,NA,16.029715,NA,NA,NA,0.141996,NA,0.000000,NA,NA,43.074708,0.007045,0.000001
46.000000,1,MS,Phloem,709.886755,264.175495,NA,NA,NA,NA,341.291709,NA,NA,NA,NA,NA,NA,NA,108.553376,NA,NA,NA,28.440976,NA,NA,NA,NA
46.000000,1,MS,Roots,30.966625,4.508566,14.222442,NA,NA,NA,NA,55.684262,8.939669,47604182.000000,8.939669,NA,28.219130,15.512849,7.645784,NA,2.014149,NA,5.120143,0.915266,NA,NA,NA
47.000000,1,MS,Grains,NA,NA,NA,11865.109066,0.000000,519.565949,NA,3.533865,NA,NA,NA,16.754716,NA,NA,NA,0.142381,NA,0.000000,NA,NA,42.406376,0.007274,0.000001
47.000000,1,MS,Phloem,682.862355,269.798220,NA,NA,NA,NA,328.299209,NA,NA,NA,NA,NA,NA,NA,110.863831,NA,NA,NA,27.358267,NA,NA,NA,NA
47.000000,1,MS,Roots,35.138620,4.321618,7.476998,NA,NA,NA,NA,55.189322,8.568985,47552099.000000,8.568985,NA,14.835314,14.354625,7.328751,NA,2.032811,NA,5.809957,0.939007,NA,NA,NA
48.000000,1,MS,Grains,NA,NA,NA,11896.579960,0.000000,536.720524,NA,3.456644,NA,NA,NA,17.559808,NA,NA,NA,0.142759,NA,0.000000,NA,NA,41.479733,0.007514,0.000001
48.000000,1,MS,Phloem,648.821465,274.668613,NA,NA,NA,NA,311.933397,NA,NA,NA,NA,NA,NA,NA,112.865143,NA,NA,NA,25.994450,NA,NA,NA,NA
48.000000,1,MS,Roots,41.385608,3.944214,3.861409,NA,NA,NA,NA,54.521446,7.824457,47500016.000000,7.824457,NA,7.661527,12.479141,6.688736,NA,2.048625,NA,6.842858,3.588202,NA,NA,NA
49.000000,1,MS,Grains,NA,NA,NA,11927.280913,0.000000,554.697030,NA,3.363432,NA,NA,NA,18.398678,NA,NA,NA,0.143127,NA,0.000000,NA,NA,40.361180,0.007766,0.000001
49.000000,1,MS,Phloem,610.977875,278.514785,NA,NA,NA,NA,293.739363,NA,NA,NA,NA,NA,NA,NA,114.445589,NA,NA,NA,24.478280,NA,NA,NA,NA
49.000000,1,MS,Roots,51.503019,3.253206,1.633938,NA,NA,NA,NA,53.713792,6.453650,47447933.000000,6.453650,NA,3.241941,9.082214,5.516901,NA,2.060890,NA,8.515711,3.617062,NA,NA,NA
50.000000,1,MS,Grains,NA,NA,NA,11957.083173,0.000000,573.527011,NA,3.257330,NA,NA,NA,19.264853,NA,NA,NA,0.143485,NA,0.000000,NA,NA,39.087956,0.008029,0.000001
50.000000,1,MS,Phloem,571.235263,281.538473,NA,NA,NA,NA,274.632338,NA,NA,NA,NA,NA,NA,NA,115.688064,NA,NA,NA,22.886028,NA,NA,NA,NA
50.000000,1,MS,Roots,66.062133,2.532172,0.977778,NA,NA,NA,NA,52.781157,5.023275,47395850.000000,5.023275,NA,1.940036,6.910735,4.294146,NA,2.070396,NA,10.922972,3.623857,NA,NA,NA
51.000000,1,MS,Grains,NA,NA,NA,11985.880126,0.000000,593.232661,NA,3.140312,NA,NA,NA,20.149142,NA,NA,NA,0.143831,NA,0.000000,NA,NA,37.683749,0.008305,0.000001
51.000000,1,MS,Phloem,530.808902,283.818463,NA,NA,NA,NA,255.196587,NA,NA,NA,NA,NA,NA,NA,116.624944,NA,NA,NA,21.266382,NA,NA,NA,NA
51.000000,1,MS,Roots,81.883451,2.249637,0.885029,NA,NA,NA,NA,51.729535,4.462789,47343767.000000,4.462789,NA,1.756010,6.525451,3.815014,NA,2.077487,NA,13.538930,3.622683,NA,NA,NA
52.000000,1,MS,Grains,NA,NA,NA,12013.580804,0.000000,613.820130,NA,3.013956,NA,NA,NA,21.018936,NA,NA,NA,0.144163,NA,0.000000,NA,NA,36.167471,0.008593,0.000001
52.000000,1,MS,Phloem,490.561795,285.092843,NA,NA,NA,NA,235.847017,NA,NA,NA,NA,NA,NA,NA,117.148604,NA,NA,NA,19.653918,NA,NA,NA,NA
52.000000,1,MS,Roots,104.903142,4.178550,0.004327,NA,NA,NA,NA,50.561668,0.000000,47291684.000000,0.000000,NA,0.008586,0.050639,7.086131,NA,2.081422,NA,17.345096,0.000000,NA,NA,NA
53.000000,1,MS,Grains,NA,NA,NA,12040.107415,0.000000,635.259893,NA,2.879624,NA,NA,NA,21.856427,NA,NA,NA,0.144481,NA,0.000000,NA,NA,34.555490,0.008894,0.000001
53.000000,1,MS,Phloem,451.111850,285.329287,NA,NA,NA,NA,216.880697,NA,NA,NA,NA,NA,NA,NA,117.245762,NA,NA,NA,18.073391,NA,NA,NA,NA
53.000000,1,MS,Roots,130.054167,5.232193,0.000012,NA,NA,NA,NA,49.278515,0.000000,47239601.000000,0.000000,NA,0.000023,0.000137,8.872937,NA,2.082150,NA,21.503665,0.000000,NA,NA,NA
54.000000,1,MS,Grains,NA,NA,NA,12065.393928,0.000000,657.526088,NA,2.738589,NA,NA,NA,22.673002,NA,NA,NA,0.144785,NA,0.000000,NA,NA,32.863069,0.009205,0.000001
54.000000,1,MS,Phloem,412.903947,284.872118,NA,NA,NA,NA,198.511513,NA,NA,NA,NA,NA,NA,NA,117.057905,NA,NA,NA,16.542626,NA,NA,NA,NA
54.000000,1,MS,Roots,154.542984,6.281327,0.000000,NA,NA,NA,NA,47.880327,0.000000,47187518.000000,0.000000,NA,0.000000,0.000000,10.652095,NA,2.080742,NA,25.552742,0.000000,NA,NA,NA
55.000000,1,MS,Grains,NA,NA,NA,12089.385727,0.000000,680.600415,NA,2.592126,NA,NA,NA,23.472981,NA,NA,NA,0.145073,NA,0.000000,NA,NA,31.105517,0.009528,0.000001
55.000000,1,MS,Phloem,376.262700,283.936995,NA,NA,NA,NA,180.895529,NA,NA,NA,NA,NA,NA,NA,116.673650,NA,NA,NA,15.074627,NA,NA,NA,NA
55.000000,1,MS,Roots,178.298265,7.329345,0.000000,NA,NA,NA,NA,46.367695,0.000000,47135435.000000,0.000000,NA,0.000000,0.000000,12.429361,NA,2.077854,NA,29.480533,0.000000,NA,NA,NA
56.000000,1,MS,Grains,NA,NA,NA,12112.239466,0.000000,704.393704,NA,2.512575,NA,NA,NA,23.995451,NA,NA,NA,0.145347,NA,0.000000,NA,NA,30.150899,0.009862,0.000001
56.000000,1,MS,Phloem,357.026495,284.137857,NA,NA,NA,NA,171.647353,NA,NA,NA,NA,NA,NA,NA,116.756187,NA,NA,NA,14.303946,NA,NA,NA,NA
56.000000,1,MS,Roots,183.368454,4.236253,5.919865,NA,NA,NA,NA,45.495048,8.404866,47083352.000000,8.404866,NA,11.745763,14.220672,7.183986,NA,2.078475,NA,30.318858,12.824450,NA,NA,NA
57.000000,1,MS,Grains,NA,NA,NA,12135.128728,0.000000,728.313886,NA,2.600918,NA,NA,NA,23.712413,NA,NA,NA,0.145622,NA,0.000000,NA,NA,31.211015,0.010196,0.000001
57.000000,1,MS,Phloem,376.027130,285.684743,NA,NA,NA,NA,180.782274,NA,NA,NA,NA,NA,NA,NA,117.391824,NA,NA,NA,15.065189,NA,NA,NA,NA
57.000000,1,MS,Roots,182.802976,4.355211,9.829852,NA,NA,NA,NA,46.357356,8.640882,47031269.000000,8.640882,NA,19.503675,15.472416,7.385719,NA,2.083243,NA,30.225360,12.621407,NA,NA,NA
58.000000,1,MS,Grains,NA,NA,NA,12159.137766,0.000000,751.790970,NA,2.721492,NA,NA,NA,23.320139,NA,NA,NA,0.145910,NA,0.000000,NA,NA,32.657901,0.010525,0.000001
58.000000,1,MS,Phloem,403.450562,288.093321,NA,NA,NA,NA,193.966616,NA,NA,NA,NA,NA,NA,NA,118.381542,NA,NA,NA,16.163885,NA,NA,NA,NA
58.000000,1,MS,Roots,181.996467,4.452554,10.036752,NA,NA,NA,NA,47.507423,8.833836,46979186.000000,8.833836,NA,19.914190,15.514490,7.550797,NA,2.090607,NA,30.092008,8.900009,NA,NA,NA
59.000000,1,MS,Grains,NA,NA,NA,12183.945930,0.000000,775.070027,NA,2.784531,NA,NA,NA,23.280994,NA,NA,NA,0.146207,NA,0.000000,NA,NA,33.414375,0.010851,0.000001
59.000000,1,MS,Phloem,417.647761,290.990181,NA,NA,NA,NA,200.792193,NA,NA,NA,NA,NA,NA,NA,119.571902,NA,NA,NA,16.732683,NA,NA,NA,NA
59.000000,1,MS,Roots,181.542097,4.475912,10.212813,NA,NA,NA,NA,48.063209,8.880179,46927103.000000,8.880179,NA,20.263517,15.549265,7.590409,NA,2.099369,NA,30.016881,8.887723,NA,NA,NA
60.000000,1,MS,Grains,NA,NA,NA,12209.428670,0.000000,798.268112,NA,2.900623,NA,NA,NA,23.003678,NA,NA,NA,0.146513,NA,0.000000,NA,NA,34.807476,0.011176,0.000001
60.000000,1,MS,Phloem,445.947191,294.719031,NA,NA,NA,NA,214.397688,NA,NA,NA,NA,NA,NA,NA,121.104138,NA,NA,NA,17.866474,NA,NA,NA,NA
60.000000,1,MS,Roots,179.589615,4.776642,38.012725,NA,NA,NA,NA,49.099068,9.477339,46875020.000000,9.477339,NA,75.422073,17.166887,8.100398,NA,2.110500,NA,29.694050,38.141214,NA,NA,NA
61.000000,1,MS,Grains,NA,NA,NA,12236.451356,0.000000,820.911991,NA,3.114756,NA,NA,NA,22.231077,NA,NA,NA,0.146837,NA,0.000000,NA,NA,37.377069,0.011493,0.000001
61.000000,1,MS,Phloem,503.522470,299.484336,NA,NA,NA,NA,242.078111,NA,NA,NA,NA,NA,NA,NA,123.062268,NA,NA,NA,20.173176,NA,NA,NA,NA
61.000000,1,MS,Roots,177.406279,4.923563,62.015403,NA,NA,NA,NA,50.952176,9.768844,46822937.000000,9.768844,NA,123.046434,17.423093,8.349551,NA,2.124486,NA,29.333049,34.724924,NA,NA,NA
62.000000,1,MS,Grains,NA,NA,NA,12266.285769,0.000000,842.245440,NA,3.576761,NA,NA,NA,20.085933,NA,NA,NA,0.147195,NA,0.000000,NA,NA,42.921129,0.011791,0.000001
62.000000,1,MS,Phloem,653.553216,305.845313,NA,NA,NA,NA,314.208277,NA,NA,NA,NA,NA,NA,NA,125.676082,NA,NA,NA,26.184023,NA,NA,NA,NA
62.000000,1,MS,Roots,176.141243,4.999033,128.617201,NA,NA,NA,NA,54.617441,9.918674,46770854.000000,9.918674,NA,255.192859,17.639437,8.477535,NA,2.142752,NA,29.123883,73.991538,NA,NA,NA
63.000000,1,MS,Grains,NA,NA,NA,12301.249496,0.000000,860.800491,NA,4.186857,NA,NA,NA,17.044541,NA,NA,NA,0.147615,NA,0.000000,NA,NA,50.242290,0.012051,0.000001
63.000000,1,MS,Phloem,924.861376,313.756348,NA,NA,NA,NA,444.644892,NA,NA,NA,NA,NA,NA,NA,128.926836,NA,NA,NA,37.053741,NA,NA,NA,NA
63.000000,1,MS,Roots,176.817802,5.033908,179.929674,NA,NA,NA,NA,58.780377,9.987870,46718771.000000,9.987870,NA,357.003322,17.698657,8.536677,NA,2.164847,NA,29.235748,60.785757,NA,NA,NA
64.000000,1,MS,Grains,NA,NA,NA,12341.143577,0.000000,876.634744,NA,4.644979,NA,NA,NA,14.809113,NA,NA,NA,0.148094,NA,0.000000,NA,NA,55.739752,0.012273,0.000001
64.000000,1,MS,Phloem,1213.015447,322.277765,NA,NA,NA,NA,583.180503,NA,NA,NA,NA,NA,NA,NA,132.428405,NA,NA,NA,48.598375,NA,NA,NA,NA
64.000000,1,MS,Roots,179.179346,5.051585,218.041091,NA,NA,NA,NA,61.461058,10.022940,46666688.000000,10.022940,NA,432.621212,17.726455,8.566655,NA,2.187910,NA,29.626215,48.670612,NA,NA,NA
65.000000,1,MS,Grains,NA,NA,NA,12384.443102,0.000000,890.670291,NA,4.960732,NA,NA,NA,13.349864,NA,NA,NA,0.148613,NA,0.000000,NA,NA,59.528787,0.012469,0.000001
65.000000,1,MS,Phloem,1475.169893,330.820078,NA,NA,NA,NA,709.216295,NA,NA,NA,NA,NA,NA,NA,135.938559,NA,NA,NA,59.101358,NA,NA,NA,NA
65.000000,1,MS,Roots,182.558148,5.063618,250.265974,NA,NA,NA,NA,63.102502,10.046815,46614605.000000,10.046815,NA,496.559473,17.744936,8.587061,NA,2.210297,NA,30.184879,43.068352,NA,NA,NA
66.000000,1,MS,Grains,NA,NA,NA,12430.154278,0.000000,903.507623,NA,5.183613,NA,NA,NA,12.401700,NA,NA,NA,0.149162,NA,0.000000,NA,NA,62.203356,0.012649,0.000001
66.000000,1,MS,Phloem,1700.997612,339.133835,NA,NA,NA,NA,817.787314,NA,NA,NA,NA,NA,NA,NA,139.354798,NA,NA,NA,68.148943,NA,NA,NA,NA
66.000000,1,MS,Roots,186.582626,5.073344,278.260723,NA,NA,NA,NA,64.155045,10.066112,46562522.000000,10.066112,NA,552.104609,17.758810,8.603554,NA,2.231413,NA,30.850302,38.960915,NA,NA,NA
67.000000,1,MS,Grains,NA,NA,NA,12477.581993,0.000000,915.574947,NA,5.349508,NA,NA,NA,11.766895,NA,NA,NA,0.149731,NA,0.000000,NA,NA,64.194091,0.012818,0.000001
67.000000,1,MS,Phloem,1893.723256,347.122970,NA,NA,NA,NA,910.443873,NA,NA,NA,NA,NA,NA,NA,142.637644,NA,NA,NA,75.870323,NA,NA,NA,NA
67.000000,1,MS,Roots,191.022963,5.081720,302.767052,NA,NA,NA,NA,64.874419,10.082732,46510439.000000,10.082732,NA,600.728277,17.769902,8.617759,NA,2.251110,NA,31.584485,35.520649,NA,NA,NA
68.000000,1,MS,Grains,NA,NA,NA,12526.276943,0.000000,927.150590,NA,5.461651,NA,NA,NA,11.444243,NA,NA,NA,0.150315,NA,0.000000,NA,NA,65.539817,0.012980,0.000001
68.000000,1,MS,Phloem,2030.636189,354.579777,NA,NA,NA,NA,976.267399,NA,NA,NA,NA,NA,NA,NA,145.701749,NA,NA,NA,81.355617,NA,NA,NA,NA
68.000000,1,MS,Roots,195.744372,5.088636,312.355424,NA,NA,NA,NA,65.310213,10.096414,46458356.000000,10.096414,NA,619.752825,17.775980,8.629487,NA,2.268989,NA,32.365141,20.236331,NA,NA,NA
69.000000,1,MS,Grains,NA,NA,NA,12575.785286,0.000000,938.533223,NA,5.536729,NA,NA,NA,11.340878,NA,NA,NA,0.150909,NA,0.000000,NA,NA,66.440751,0.013139,0.000001
69.000000,1,MS,Phloem,2117.674614,361.469262,NA,NA,NA,NA,1018.112795,NA,NA,NA,NA,NA,NA,NA,148.532734,NA,NA,NA,84.842733,NA,NA,NA,NA
69.000000,1,MS,Roots,200.621171,5.094514,321.296792,NA,NA,NA,NA,65.560578,10.108078,46406273.000000,10.108078,NA,637.493634,17.781677,8.639456,NA,2.285091,NA,33.171490,19.557266,NA,NA,NA
70.000000,1,MS,Grains,NA,NA,NA,12625.819000,0.000000,949.914753,NA,5.573934,NA,NA,NA,11.472865,NA,NA,NA,0.151510,NA,0.000000,NA,NA,66.887214,0.013299,0.000001
70.000000,1,MS,Phloem,2143.315815,367.633381,NA,NA,NA,NA,1030.440296,NA,NA,NA,NA,NA,NA,NA,151.065656,NA,NA,NA,85.870025,NA,NA,NA,NA
70.000000,1,MS,Roots,205.577606,5.099417,316.998958,NA,NA,NA,NA,65.630800,10.117538,46354190.000000,10.117538,NA,628.966186,17.783755,8.647770,NA,2.299172,NA,33.991006,5.222296,NA,NA,NA
71.000000,1,MS,Grains,NA,NA,NA,12676.028445,0.000000,961.541263,NA,5.580699,NA,NA,NA,11.799673,NA,NA,NA,0.152112,NA,0.000000,NA,NA,66.968392,0.013462,0.000001
71.000000,1,MS,Phloem,2117.401378,373.081124,NA,NA,NA,NA,1017.981432,NA,NA,NA,NA,NA,NA,NA,153.304210,NA,NA,NA,84.831786,NA,NA,NA,NA
71.000000,1,MS,Roots,210.524866,5.103320,312.770895,NA,NA,NA,NA,65.559821,10.125283,46302107.000000,10.125283,NA,620.577173,17.785665,8.654390,NA,2.311368,NA,34.809006,5.300880,NA,NA,NA
72.000000,1,MS,Grains,NA,NA,NA,12726.231235,0.000000,973.543066,NA,5.573759,NA,NA,NA,12.215091,NA,NA,NA,0.152715,NA,0.000000,NA,NA,66.885103,0.013630,0.000001
72.000000,1,MS,Phloem,2070.015150,378.042682,NA,NA,NA,NA,995.199592,NA,NA,NA,NA,NA,NA,NA,155.342982,NA,NA,NA,82.933299,NA,NA,NA,NA
72.000000,1,MS,Roots,215.416712,5.106848,305.774398,NA,NA,NA,NA,65.425856,10.131752,46250024.000000,10.131752,NA,606.695233,17.786588,8.660371,NA,2.322277,NA,35.617843,2.214080,NA,NA,NA
73.000000,1,MS,Grains,NA,NA,NA,12776.332926,0.000000,985.988878,NA,5.558963,NA,NA,NA,12.683586,NA,NA,NA,0.153316,NA,0.000000,NA,NA,66.707561,0.013804,0.000001
73.000000,1,MS,Phloem,2012.590559,382.668254,NA,NA,NA,NA,967.591615,NA,NA,NA,NA,NA,NA,NA,157.243694,NA,NA,NA,80.632635,NA,NA,NA,NA
73.000000,1,MS,Roots,220.229850,5.109752,298.827719,NA,NA,NA,NA,65.255848,10.137514,46197941.000000,10.137514,NA,592.912140,17.787263,8.665297,NA,2.332283,NA,36.413666,2.270413,NA,NA,NA
74.000000,1,MS,Grains,NA,NA,NA,12826.278021,0.000000,998.922453,NA,5.539266,NA,NA,NA,13.189017,NA,NA,NA,0.153915,NA,0.000000,NA,NA,66.471187,0.013985,0.000001
74.000000,1,MS,Phloem,1950.937887,387.099339,NA,NA,NA,NA,937.950907,NA,NA,NA,NA,NA,NA,NA,159.064489,NA,NA,NA,78.162576,NA,NA,NA,NA
74.000000,1,MS,Roots,224.950642,5.112710,290.905364,NA,NA,NA,NA,65.063256,10.142498,46145858.000000,10.142498,NA,577.193182,17.787370,8.670312,NA,2.341723,NA,37.194220,1.175050,NA,NA,NA
75.000000,1,MS,Grains,NA,NA,NA,12876.028823,0.000000,1012.377090,NA,5.515917,NA,NA,NA,13.725107,NA,NA,NA,0.154512,NA,0.000000,NA,NA,66.191009,0.014173,0.000001
75.000000,1,MS,Phloem,1887.625623,391.410610,NA,NA,NA,NA,907.512319,NA,NA,NA,NA,NA,NA,NA,160.836049,NA,NA,NA,75.626027,NA,NA,NA,NA
75.000000,1,MS,Roots,229.569998,5.115110,283.013453,NA,NA,NA,NA,64.853685,10.147259,46093775.000000,10.147259,NA,561.534629,17.787195,8.674383,NA,2.350773,NA,37.958002,1.209303,NA,NA,NA
76.000000,1,MS,Grains,NA,NA,NA,12925.555173,0.000000,1026.367975,NA,5.489439,NA,NA,NA,14.248515,NA,NA,NA,0.155107,NA,0.000000,NA,NA,65.873269,0.014369,0.000001
76.000000,1,MS,Phloem,1823.843335,394.500832,NA,NA,NA,NA,876.847757,NA,NA,NA,NA,NA,NA,NA,162.105865,NA,NA,NA,73.070646,NA,NA,NA,NA
76.000000,1,MS,Roots,234.080759,15.266252,274.048906,NA,NA,NA,NA,64.629353,0.000000,46041692.000000,0.000000,NA,543.747830,17.786347,25.889045,NA,2.357180,NA,38.703829,0.000000,NA,NA,NA
77.000000,1,MS,Grains,NA,NA,NA,12974.829963,0.000000,1040.862128,NA,5.460036,NA,NA,NA,14.735536,NA,NA,NA,0.155698,NA,0.000000,NA,NA,65.520427,0.014572,0.000001
77.000000,1,MS,Phloem,1760.193997,395.867409,NA,NA,NA,NA,846.247114,NA,NA,NA,NA,NA,NA,NA,162.667410,NA,NA,NA,70.520593,NA,NA,NA,NA
77.000000,1,MS,Roots,238.476523,25.419129,265.084874,NA,NA,NA,NA,64.390994,0.000000,45989609.000000,0.000000,NA,525.962052,17.785151,43.106649,NA,2.359993,NA,39.430642,0.000000,NA,NA,NA
78.000000,1,MS,Grains,NA,NA,NA,13023.827267,0.000000,1055.884042,NA,5.427779,NA,NA,NA,15.340018,NA,NA,NA,0.156286,NA,0.000000,NA,NA,65.133345,0.014782,0.000001
78.000000,1,MS,Phloem,1697.028376,399.679238,NA,NA,NA,NA,815.879027,NA,NA,NA,NA,NA,NA,NA,164.233744,NA,NA,NA,67.989919,NA,NA,NA,NA
78.000000,1,MS,Roots,242.750454,7.911282,257.300338,NA,NA,NA,NA,64.138700,15.694253,45937526.000000,15.694253,NA,510.516545,17.784073,13.416229,NA,2.367771,NA,40.137311,1.328632,NA,NA,NA
79.000000,1,MS,Grains,NA,NA,NA,13072.521304,0.000000,1071.569709,NA,5.392626,NA,NA,NA,16.036767,NA,NA,NA,0.156870,NA,0.000000,NA,NA,64.711517,0.015002,0.000001
79.000000,1,MS,Phloem,1634.517556,405.065111,NA,NA,NA,NA,785.825748,NA,NA,NA,NA,NA,NA,NA,166.446874,NA,NA,NA,65.485479,NA,NA,NA,NA
79.000000,1,MS,Roots,246.895570,5.505116,249.550402,NA,NA,NA,NA,63.871991,10.920947,45885443.000000,10.920947,NA,495.139687,17.782695,9.335769,NA,2.378596,NA,40.822680,1.366866,NA,NA,NA
80.000000,1,MS,Grains,NA,NA,NA,13120.921667,0.000000,1087.940046,NA,5.366846,NA,NA,NA,16.674662,NA,NA,NA,0.157451,NA,0.000000,NA,NA,64.402158,0.015231,0.000001
80.000000,1,MS,Phloem,1585.599972,410.535052,NA,NA,NA,NA,762.307679,NA,NA,NA,NA,NA,NA,NA,168.694548,NA,NA,NA,63.525640,NA,NA,NA,NA
80.000000,1,MS,Roots,250.913561,5.175812,245.143929,NA,NA,NA,NA,63.650312,10.268989,45833360.000000,10.268989,NA,486.396684,17.782503,8.777323,NA,2.389398,NA,41.487031,5.102173,NA,NA,NA
81.000000,1,MS,Grains,NA,NA,NA,13169.193129,0.000000,1104.858251,NA,5.363675,NA,NA,NA,17.132885,NA,NA,NA,0.158030,NA,0.000000,NA,NA,64.364098,0.015468,0.000001
81.000000,1,MS,Phloem,1561.969059,415.775822,NA,NA,NA,NA,750.946663,NA,NA,NA,NA,NA,NA,NA,170.848053,NA,NA,NA,62.578889,NA,NA,NA,NA
81.000000,1,MS,Roots,254.848343,5.132747,240.809554,NA,NA,NA,NA,63.538835,10.183547,45781277.000000,10.183547,NA,477.796733,17.782186,8.704293,NA,2.399569,NA,42.137623,5.182104,NA,NA,NA
82.000000,1,MS,Grains,NA,NA,NA,13217.568159,0.000000,1122.115856,NA,5.393566,NA,NA,NA,17.324008,NA,NA,NA,0.158611,NA,0.000000,NA,NA,64.722791,0.015710,0.000001
82.000000,1,MS,Phloem,1572.374254,420.869119,NA,NA,NA,NA,755.949160,NA,NA,NA,NA,NA,NA,NA,172.940960,NA,NA,NA,62.995763,NA,NA,NA,NA
82.000000,1,MS,Roots,258.762308,5.129042,240.036197,NA,NA,NA,NA,63.588285,10.176404,45729194.000000,10.176404,NA,476.262296,17.783415,8.698009,NA,2.409291,NA,42.784773,9.108668,NA,NA,NA
83.000000,1,MS,Grains,NA,NA,NA,13266.379800,0.000000,1139.412711,NA,5.457560,NA,NA,NA,17.235151,NA,NA,NA,0.159197,NA,0.000000,NA,NA,65.490720,0.015952,0.000001
83.000000,1,MS,Phloem,1618.379256,425.907825,NA,NA,NA,NA,778.066950,NA,NA,NA,NA,NA,NA,NA,175.011434,NA,NA,NA,64.838912,NA,NA,NA,NA
83.000000,1,MS,Roots,262.744255,5.130893,239.279319,NA,NA,NA,NA,63.800170,10.180077,45677111.000000,10.180077,NA,474.760553,17.784628,8.701148,NA,2.418756,NA,43.443164,9.127398,NA,NA,NA
84.000000,1,MS,Grains,NA,NA,NA,13315.970324,0.000000,1156.434428,NA,5.574914,NA,NA,NA,16.706709,NA,NA,NA,0.159792,NA,0.000000,NA,NA,66.898970,0.016190,0.000001
84.000000,1,MS,Phloem,1726.263185,431.100457,NA,NA,NA,NA,829.934224,NA,NA,NA,NA,NA,NA,NA,177.145158,NA,NA,NA,69.161185,NA,NA,NA,NA
84.000000,1,MS,Roots,266.879378,5.134183,250.139546,NA,NA,NA,NA,64.257517,10.186769,45625028.000000,10.186769,NA,496.308624,17.791056,8.706727,NA,2.428353,NA,44.126881,21.577079,NA,NA,NA
85.000000,1,MS,Grains,NA,NA,NA,13366.856155,0.000000,1172.706301,NA,5.735826,NA,NA,NA,15.811826,NA,NA,NA,0.160402,NA,0.000000,NA,NA,68.829917,0.016418,0.000001
85.000000,1,MS,Phloem,1900.488902,436.586322,NA,NA,NA,NA,913.696587,NA,NA,NA,NA,NA,NA,NA,179.399376,NA,NA,NA,76.141382,NA,NA,NA,NA
85.000000,1,MS,Roots,271.293358,5.138107,260.214774,NA,NA,NA,NA,64.897283,10.194554,45572945.000000,10.194554,NA,516.299154,17.796827,8.713381,NA,2.438325,NA,44.856706,20.756895,NA,NA,NA
86.000000,1,MS,Grains,NA,NA,NA,13419.060802,0.000000,1188.195885,NA,5.851629,NA,NA,NA,15.278429,NA,NA,NA,0.161029,NA,0.000000,NA,NA,70.219551,0.016635,0.000001
86.000000,1,MS,Phloem,2031.685264,442.055783,NA,NA,NA,NA,976.771761,NA,NA,NA,NA,NA,NA,NA,181.646854,NA,NA,NA,81.397647,NA,NA,NA,NA
86.000000,1,MS,Roots,275.984299,5.141726,264.136493,NA,NA,NA,NA,65.313346,10.201686,45520862.000000,10.201686,NA,524.080344,17.800030,8.719519,NA,2.448099,NA,45.632325,14.214284,NA,NA,NA
87.000000,1,MS,Grains,NA,NA,NA,13472.041263,0.000000,1203.394174,NA,5.917063,NA,NA,NA,15.156895,NA,NA,NA,0.161664,NA,0.000000,NA,NA,71.004761,0.016848,0.000001
87.000000,1,MS,Phloem,2095.486590,447.309008,NA,NA,NA,NA,1007.445476,NA,NA,NA,NA,NA,NA,NA,183.805477,NA,NA,NA,83.953790,NA,NA,NA,NA
87.000000,1,MS,Roots,280.811384,5.144970,267.862224,NA,NA,NA,NA,65.498551,10.208122,45468779.000000,10.208122,NA,531.472668,17.803107,8.725020,NA,2.457333,NA,46.430454,14.005093,NA,NA,NA
