t,plant,axis,organ,C_exudation,Conc_Amino_Acids,Conc_Nitrates,Conc_Sucrose,Conc_cytokinins,Dry_Mass,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,Nstruct_N_growth,Proteins_N_Mass,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_growth,R_maintenance,R_residual,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,amino_acids,cytokinins,mstruct,mstruct_C_growth,mstruct_death,nitrates,proteins,regul_transpiration,starch,structure,sucrose,total_organic_nitrogen
17,1,MS,grains,NA,NA,NA,NA,NA,0.0887961878359,NA,NA,NA,NA,NA,NA,NA,0.001608470126,1.31808667517e-06,NA,NA,0.0,4.97258077586,NA,NA,NA,NA,0.404617987623,NA,0.0,12.1742494857,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.890723286,NA,0.0,2565.64005384,NA,NA
17,1,MS,phloem,NA,61.7472811347,NA,181.142128595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.610797319,NA,NA,NA,NA,NA,NA,NA,NA,NA,5434.26385785,NA
17,1,MS,roots,14.7940755983,96.1081395465,611.999888644,117.773112253,2.75328733846,NA,0.121697804404,0.0220783594365,0.0198653851474,26.5387859224,1.17708132059,0.00993631727093,NA,NA,NA,2.84676065579,1.65040270822,NA,NA,NA,5.364648027,3.66470197913,2.87134631674,NA,0.859887427171,NA,NA,2.45844686538,73.9703779913,4.15718566303,56.3049037306,1.37864270079,0.500726052647,NA,1.75382224888e-07,306.444288461,NA,0.0200130263548,NA,NA,707.664787274,766.041851654
18,1,MS,grains,NA,NA,NA,NA,NA,0.0890543277649,NA,NA,NA,NA,NA,NA,NA,0.00161410301435,1.32249700493e-06,NA,NA,0.0,5.00326718402,NA,NA,NA,NA,0.400231654803,NA,0.0,12.2493782781,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.293072454,NA,0.0,2572.86410825,NA,NA
18,1,MS,phloem,NA,62.4197166277,NA,186.264040841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.577671136,NA,NA,NA,NA,NA,NA,NA,NA,NA,5587.92122523,NA
18,1,MS,roots,14.9233771081,92.8875396207,616.56084292,118.019371283,2.53877951356,NA,0.0607554087402,0.0114893725167,0.00946183459561,26.0151968488,1.14518563618,0.00992922476548,NA,NA,NA,2.84596988635,1.62033988014,NA,NA,NA,5.36074309482,3.65719585908,2.87263971499,NA,0.865341161669,NA,NA,2.4380045173,74.6168855407,4.08146065527,54.3785059369,1.27030771268,0.500361573698,NA,1.75254118426e-07,308.503353644,NA,0.0103450815949,NA,NA,708.628300108,763.608846329
19,1,MS,grains,NA,NA,NA,NA,NA,0.0893133787512,NA,NA,NA,NA,NA,NA,NA,0.00161968813124,1.3257908133e-06,NA,NA,0.0,5.02989343644,NA,NA,NA,NA,0.398208419987,NA,0.0,12.3145666892,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.692009374,NA,0.0,2580.13023993,NA,NA
19,1,MS,phloem,NA,63.1001873805,NA,190.258452843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.568048088,NA,NA,NA,NA,NA,NA,NA,NA,NA,5707.7535853,NA
19,1,MS,roots,15.0208551172,91.3909501935,620.88571459,118.219499452,2.66029313529,NA,0.0597765271514,0.0115699648253,0.00991470645145,25.5270150356,1.13217444883,0.00992922476548,NA,NA,NA,2.84702093873,1.59192402244,NA,NA,NA,5.36074309482,3.65634902533,2.87370061687,NA,0.869921797976,NA,NA,2.42859985821,75.104275586,4.00988418751,53.5023680029,1.33110845967,0.500361573698,NA,1.75254118426e-07,310.667353239,NA,0.0103450815949,NA,NA,709.829937454,762.732708395
20,1,MS,grains,NA,NA,NA,NA,NA,0.0895734121623,NA,NA,NA,NA,NA,NA,NA,0.00162526443691,1.32784526487e-06,NA,NA,0.0,5.05194301404,NA,NA,NA,NA,0.398707202487,NA,0.0,12.3685501378,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.090316922,NA,0.0,2587.43127872,NA,NA
