t,plant,axis,phytomer,organ,element,exposed,An,Tr,Ts,gs
781,1,MS,3,Internode,1,True,-0.353996,0.000022,19.685145,0.05336
781,1,MS,3,Lamina,1,True,3.132212,0.000037,18.848008,0.08781
781,1,MS,3,Sheath,1,True,0.324313,0.000025,20.129151,0.059213
781,1,MS,4,Peduncle,1,False,1.968972,0.000033,19.575339,0.075548
781,1,MS,4,Peduncle,2,True,17.453441,0.000085,19.469478,0.246485
781,1,MS,5,Chaff,1,True,27.657631,0.000123,22.483224,0.366171
782,1,MS,1,Internode,1,False,-0.304418,0.000023,19.350437,0.054038
782,1,MS,1,Internode,2,True,3.550419,0.000037,19.111039,0.091811
782,1,MS,1,Lamina,1,True,25.856176,0.000116,22.036275,0.343943
782,1,MS,1,Sheath,1,True,10.137998,0.000061,19.484473,0.1638
782,1,MS,2,Internode,1,True,0.472536,0.000025,19.73116,0.06054
782,1,MS,2,Lamina,1,True,9.664404,0.000062,18.781575,0.159635
782,1,MS,2,Sheath,1,True,1.837855,0.00003,19.833374,0.073648
782,1,MS,3,Internode,1,True,-0.353996,0.000022,19.685145,0.05336
782,1,MS,3,Lamina,1,True,3.132212,0.000037,18.848008,0.08781
782,1,MS,3,Sheath,1,True,0.324313,0.000025,20.129151,0.059213
782,1,MS,4,Peduncle,1,False,1.968972,0.000033,19.575339,0.075548
782,1,MS,4,Peduncle,2,True,17.453441,0.000085,19.469478,0.246485
782,1,MS,5,Chaff,1,True,27.657631,0.000123,22.483224,0.366171
783,1,MS,1,Internode,1,False,-0.314933,0.000027,19.63269,0.053478
783,1,MS,1,Internode,2,True,3.304629,0.00004,19.416636,0.083858
783,1,MS,1,Lamina,1,True,24.56521,0.000116,22.446066,0.290563
783,1,MS,1,Sheath,1,True,9.43611,0.000062,19.909279,0.141422
783,1,MS,2,Internode,1,True,0.395569,0.000028,20.12463,0.058511
783,1,MS,2,Lamina,1,True,9.036546,0.000064,19.03335,0.13886
783,1,MS,2,Sheath,1,True,1.703615,0.000033,20.27102,0.069247
783,1,MS,3,Internode,1,True,-0.356759,0.000026,20.046893,0.052891
783,1,MS,3,Lamina,1,True,2.934794,0.00004,19.073069,0.080952
783,1,MS,3,Sheath,1,True,0.244879,0.000028,20.615901,0.057362
783,1,MS,4,Peduncle,1,False,1.824119,0.000036,19.956506,0.070891
783,1,MS,4,Peduncle,2,True,16.391357,0.000086,19.728196,0.209444
783,1,MS,5,Chaff,1,True,26.393872,0.000123,23.085109,0.308904
784,1,MS,1,Internode,1,False,-0.314933,0.000027,19.63269,0.053478
784,1,MS,1,Internode,2,True,3.304629,0.00004,19.416636,0.083858
784,1,MS,1,Lamina,1,True,24.56521,0.000116,22.446066,0.290563
784,1,MS,1,Sheath,1,True,9.43611,0.000062,19.909279,0.141422
784,1,MS,2,Internode,1,True,0.395569,0.000028,20.12463,0.058511
784,1,MS,2,Lamina,1,True,9.036546,0.000064,19.03335,0.13886
784,1,MS,2,Sheath,1,True,1.703615,0.000033,20.27102,0.069247
784,1,MS,3,Internode,1,True,-0.356759,0.000026,20.046893,0.052891
784,1,MS,3,Lamina,1,True,2.934794,0.00004,19.073069,0.080952
784,1,MS,3,Sheath,1,True,0.244879,0.000028,20.615901,0.057362
784,1,MS,4,Peduncle,1,False,1.824119,0.000036,19.956506,0.070891
784,1,MS,4,Peduncle,2,True,16.391357,0.000086,19.728196,0.209444
784,1,MS,5,Chaff,1,True,26.393872,0.000123,23.085109,0.308904
785,1,MS,1,Internode,1,False,-0.501891,0.000024,20.056542,0.052622
785,1,MS,1,Internode,2,True,2.328523,0.000035,19.896792,0.078406
785,1,MS,1,Lamina,1,True,20.983686,0.000107,20.720554,0.281454
785,1,MS,1,Sheath,1,True,7.088724,0.000054,20.254914,0.128237
785,1,MS,2,Internode,1,True,0.076163,0.000026,20.486075,0.057084
785,1,MS,2,Lamina,1,True,6.753407,0.000055,19.423916,0.125851
785,1,MS,2,Sheath,1,True,1.046043,0.00003,20.633508,0.065718
785,1,MS,3,Internode,1,True,-0.550016,0.000023,20.414109,0.051963
785,1,MS,3,Lamina,1,True,2.004122,0.000035,19.611838,0.075547
785,1,MS,3,Sheath,1,True,-0.081525,0.000025,20.909181,0.055791
785,1,MS,4,Peduncle,1,False,1.125344,0.000032,20.366878,0.06698
785,1,MS,4,Peduncle,2,True,13.011889,0.000076,19.420788,0.193437
785,1,MS,5,Chaff,1,True,22.883797,0.000114,21.182462,0.302773
786,1,MS,1,Internode,1,False,-0.501891,0.000024,20.056542,0.052622
786,1,MS,1,Internode,2,True,2.328523,0.000035,19.896792,0.078406
786,1,MS,1,Lamina,1,True,20.983686,0.000107,20.720554,0.281454
786,1,MS,1,Sheath,1,True,7.088724,0.000054,20.254914,0.128237
786,1,MS,2,Internode,1,True,0.076163,0.000026,20.486075,0.057084
786,1,MS,2,Lamina,1,True,6.753407,0.000055,19.423916,0.125851
786,1,MS,2,Sheath,1,True,1.046043,0.00003,20.633508,0.065718
786,1,MS,3,Internode,1,True,-0.550016,0.000023,20.414109,0.051963
786,1,MS,3,Lamina,1,True,2.004122,0.000035,19.611838,0.075547
786,1,MS,3,Sheath,1,True,-0.081525,0.000025,20.909181,0.055791
786,1,MS,4,Peduncle,1,False,1.125344,0.000032,20.366878,0.06698
786,1,MS,4,Peduncle,2,True,13.011889,0.000076,19.420788,0.193437
786,1,MS,5,Chaff,1,True,22.883797,0.000114,21.182462,0.302773
787,1,MS,1,Internode,1,False,-0.568613,0.000016,17.959751,0.051658
787,1,MS,1,Internode,2,True,0.78529,0.000021,17.999226,0.06607
787,1,MS,1,Lamina,1,True,11.904717,0.000059,17.965657,0.211467
787,1,MS,1,Sheath,1,True,3.296061,0.000029,18.364113,0.096678
787,1,MS,2,Internode,1,True,-0.306359,0.000017,18.313643,0.054108
787,1,MS,2,Lamina,1,True,3.105541,0.00003,17.767745,0.094781
787,1,MS,2,Sheath,1,True,0.14786,0.000018,18.470505,0.058917
787,1,MS,3,Internode,1,True,-0.628297,0.000016,18.229511,0.050828
787,1,MS,3,Lamina,1,True,0.629059,0.000021,17.777161,0.064537
787,1,MS,3,Sheath,1,True,-0.390474,0.000017,18.62073,0.053282
787,1,MS,4,Peduncle,1,False,0.188318,0.00002,18.28277,0.05973
787,1,MS,4,Peduncle,2,True,6.572594,0.00004,17.628848,0.140139
787,1,MS,5,Chaff,1,True,13.442107,0.000064,18.18742,0.232098
788,1,MS,1,Internode,1,False,-0.568613,0.000016,17.959751,0.051658
788,1,MS,1,Internode,2,True,0.78529,0.000021,17.999226,0.06607
788,1,MS,1,Lamina,1,True,11.904717,0.000059,17.965657,0.211467
788,1,MS,1,Sheath,1,True,3.296061,0.000029,18.364113,0.096678
788,1,MS,2,Internode,1,True,-0.306359,0.000017,18.313643,0.054108
788,1,MS,2,Lamina,1,True,3.105541,0.00003,17.767745,0.094781
788,1,MS,2,Sheath,1,True,0.14786,0.000018,18.470505,0.058917
788,1,MS,3,Internode,1,True,-0.628297,0.000016,18.229511,0.050828
788,1,MS,3,Lamina,1,True,0.629059,0.000021,17.777161,0.064537
788,1,MS,3,Sheath,1,True,-0.390474,0.000017,18.62073,0.053282
788,1,MS,4,Peduncle,1,False,0.188318,0.00002,18.28277,0.05973
788,1,MS,4,Peduncle,2,True,6.572594,0.00004,17.628848,0.140139
788,1,MS,5,Chaff,1,True,13.442107,0.000064,18.18742,0.232098
789,1,MS,1,Internode,1,False,-0.593646,0.000008,14.574215,0.05
789,1,MS,1,Internode,2,True,-0.516467,0.000008,14.71283,0.051096
789,1,MS,1,Lamina,1,True,0.823082,0.000012,14.837776,0.070241
789,1,MS,1,Sheath,1,True,-0.277506,0.000009,15.117878,0.054347
789,1,MS,2,Internode,1,True,-0.584487,0.000008,14.866786,0.05
789,1,MS,2,Lamina,1,True,-0.287127,0.000009,14.674936,0.054363
789,1,MS,2,Sheath,1,True,-0.593143,0.000008,15.019024,0.05
789,1,MS,3,Internode,1,True,-0.578278,0.000008,14.775457,0.05
789,1,MS,3,Lamina,1,True,-0.527853,0.000009,14.520145,0.051098
789,1,MS,3,Sheath,1,True,-0.586253,0.000008,15.095366,0.05
789,1,MS,4,Peduncle,1,False,-0.616342,0.000009,14.88378,0.05
789,1,MS,4,Peduncle,2,True,0.107301,0.00001,14.683864,0.059737
789,1,MS,5,Chaff,1,True,1.027817,0.000012,14.994693,0.073318
790,1,MS,1,Internode,1,False,-0.593646,0.000008,14.574215,0.05
790,1,MS,1,Internode,2,True,-0.516467,0.000008,14.71283,0.051096
790,1,MS,1,Lamina,1,True,0.823082,0.000012,14.837776,0.070241
790,1,MS,1,Sheath,1,True,-0.277506,0.000009,15.117878,0.054347
790,1,MS,2,Internode,1,True,-0.584487,0.000008,14.866786,0.05
790,1,MS,2,Lamina,1,True,-0.287127,0.000009,14.674936,0.054363
790,1,MS,2,Sheath,1,True,-0.593143,0.000008,15.019024,0.05
790,1,MS,3,Internode,1,True,-0.578278,0.000008,14.775457,0.05
790,1,MS,3,Lamina,1,True,-0.527853,0.000009,14.520145,0.051098
790,1,MS,3,Sheath,1,True,-0.586253,0.000008,15.095366,0.05
790,1,MS,4,Peduncle,1,False,-0.616342,0.000009,14.88378,0.05
790,1,MS,4,Peduncle,2,True,0.107301,0.00001,14.683864,0.059737
790,1,MS,5,Chaff,1,True,1.027817,0.000012,14.994693,0.073318
791,1,MS,1,Internode,1,False,-0.524358,0.000005,12.738539,0.05
791,1,MS,1,Internode,2,True,-0.529391,0.000005,12.864798,0.05
791,1,MS,1,Lamina,1,True,-0.545938,0.000006,12.993924,0.05
791,1,MS,1,Sheath,1,True,-0.533821,0.000005,13.233473,0.05
791,1,MS,2,Internode,1,True,-0.516969,0.000005,12.999867,0.05
791,1,MS,2,Lamina,1,True,-0.542085,0.000006,12.828445,0.05
791,1,MS,2,Sheath,1,True,-0.523953,0.000005,13.13566,0.05
791,1,MS,3,Internode,1,True,-0.511943,0.000005,12.918343,0.05
791,1,MS,3,Lamina,1,True,-0.538699,0.000005,12.682409,0.05
791,1,MS,3,Sheath,1,True,-0.518396,0.000005,13.203712,0.05
791,1,MS,4,Peduncle,1,False,-0.542554,0.000006,13.015031,0.05
791,1,MS,4,Peduncle,2,True,-0.537604,0.000005,12.852413,0.05
791,1,MS,5,Chaff,1,True,-0.54752,0.000006,13.14717,0.05
792,1,MS,1,Internode,1,False,-0.524358,0.000005,12.738539,0.05
792,1,MS,1,Internode,2,True,-0.529391,0.000005,12.864798,0.05
792,1,MS,1,Lamina,1,True,-0.545938,0.000006,12.993924,0.05
792,1,MS,1,Sheath,1,True,-0.533821,0.000005,13.233473,0.05
792,1,MS,2,Internode,1,True,-0.516969,0.000005,12.999867,0.05
792,1,MS,2,Lamina,1,True,-0.542085,0.000006,12.828445,0.05
792,1,MS,2,Sheath,1,True,-0.523953,0.000005,13.13566,0.05
792,1,MS,3,Internode,1,True,-0.511943,0.000005,12.918343,0.05
792,1,MS,3,Lamina,1,True,-0.538699,0.000005,12.682409,0.05
792,1,MS,3,Sheath,1,True,-0.518396,0.000005,13.203712,0.05
792,1,MS,4,Peduncle,1,False,-0.542554,0.000006,13.015031,0.05
792,1,MS,4,Peduncle,2,True,-0.537604,0.000005,12.852413,0.05
792,1,MS,5,Chaff,1,True,-0.54752,0.000006,13.14717,0.05
793,1,MS,1,Internode,1,False,-0.494293,0.000004,11.878743,0.05
793,1,MS,1,Internode,2,True,-0.498403,0.000004,11.986385,0.05
793,1,MS,1,Lamina,1,True,-0.511794,0.000005,12.099248,0.05
793,1,MS,1,Sheath,1,True,-0.502007,0.000004,12.299422,0.05
793,1,MS,2,Internode,1,True,-0.48823,0.000004,12.101292,0.05
793,1,MS,2,Lamina,1,True,-0.508692,0.000005,11.959095,0.05
793,1,MS,2,Sheath,1,True,-0.493962,0.000004,12.216557,0.05
793,1,MS,3,Internode,1,True,-0.484084,0.000004,12.031968,0.05
793,1,MS,3,Lamina,1,True,-0.505959,0.000004,11.835088,0.05
793,1,MS,3,Sheath,1,True,-0.489403,0.000004,12.274223,0.05
793,1,MS,4,Peduncle,1,False,-0.509071,0.000005,12.114177,0.05
793,1,MS,4,Peduncle,2,True,-0.505073,0.000004,11.975836,0.05
793,1,MS,5,Chaff,1,True,-0.513064,0.000005,12.226315,0.05
794,1,MS,1,Internode,1,False,-0.494293,0.000004,11.878743,0.05
794,1,MS,1,Internode,2,True,-0.498403,0.000004,11.986385,0.05
794,1,MS,1,Lamina,1,True,-0.511794,0.000005,12.099248,0.05
794,1,MS,1,Sheath,1,True,-0.502007,0.000004,12.299422,0.05
794,1,MS,2,Internode,1,True,-0.48823,0.000004,12.101292,0.05
794,1,MS,2,Lamina,1,True,-0.508692,0.000005,11.959095,0.05
794,1,MS,2,Sheath,1,True,-0.493962,0.000004,12.216557,0.05
794,1,MS,3,Internode,1,True,-0.484084,0.000004,12.031968,0.05
794,1,MS,3,Lamina,1,True,-0.505959,0.000004,11.835088,0.05
794,1,MS,3,Sheath,1,True,-0.489403,0.000004,12.274223,0.05
794,1,MS,4,Peduncle,1,False,-0.509071,0.000005,12.114177,0.05
794,1,MS,4,Peduncle,2,True,-0.505073,0.000004,11.975836,0.05
794,1,MS,5,Chaff,1,True,-0.513064,0.000005,12.226315,0.05
795,1,MS,1,Internode,1,False,-0.465994,0.000003,11.017474,0.05
795,1,MS,1,Internode,2,True,-0.469939,0.000003,11.126291,0.05
795,1,MS,1,Lamina,1,True,-0.482773,0.000003,11.233277,0.05
795,1,MS,1,Sheath,1,True,-0.473395,0.000003,11.442417,0.05
795,1,MS,2,Internode,1,True,-0.460169,0.000003,11.242385,0.05
795,1,MS,2,Lamina,1,True,-0.479802,0.000003,11.09008,0.05
795,1,MS,2,Sheath,1,True,-0.465676,0.000003,11.358778,0.05
795,1,MS,3,Internode,1,True,-0.456181,0.000003,11.172353,0.05
795,1,MS,3,Lamina,1,True,-0.477183,0.000003,10.963309,0.05
795,1,MS,3,Sheath,1,True,-0.461297,0.000003,11.416986,0.05
795,1,MS,4,Peduncle,1,False,-0.480165,0.000003,11.255399,0.05
795,1,MS,4,Peduncle,2,True,-0.476334,0.000003,11.115629,0.05
795,1,MS,5,Chaff,1,True,-0.48399,0.000003,11.368629,0.05
796,1,MS,1,Internode,1,False,-0.465994,0.000003,11.017474,0.05
796,1,MS,1,Internode,2,True,-0.469939,0.000003,11.126291,0.05
796,1,MS,1,Lamina,1,True,-0.482773,0.000003,11.233277,0.05
796,1,MS,1,Sheath,1,True,-0.473395,0.000003,11.442417,0.05
796,1,MS,2,Internode,1,True,-0.460169,0.000003,11.242385,0.05
796,1,MS,2,Lamina,1,True,-0.479802,0.000003,11.09008,0.05
796,1,MS,2,Sheath,1,True,-0.465676,0.000003,11.358778,0.05
796,1,MS,3,Internode,1,True,-0.456181,0.000003,11.172353,0.05
796,1,MS,3,Lamina,1,True,-0.477183,0.000003,10.963309,0.05
796,1,MS,3,Sheath,1,True,-0.461297,0.000003,11.416986,0.05
796,1,MS,4,Peduncle,1,False,-0.480165,0.000003,11.255399,0.05
796,1,MS,4,Peduncle,2,True,-0.476334,0.000003,11.115629,0.05
796,1,MS,5,Chaff,1,True,-0.48399,0.000003,11.368629,0.05
797,1,MS,1,Internode,1,False,-0.434189,0.000003,10.142353,0.05
797,1,MS,1,Internode,2,True,-0.43951,0.000003,10.283364,0.05
797,1,MS,1,Lamina,1,True,-0.140089,0.000003,10.512708,0.055566
797,1,MS,1,Sheath,1,True,-0.364087,0.000003,10.716961,0.051397
797,1,MS,2,Internode,1,True,-0.426346,0.000003,10.434163,0.05
797,1,MS,2,Lamina,1,True,-0.372502,0.000003,10.243994,0.051402
797,1,MS,2,Sheath,1,True,-0.43376,0.000003,10.585738,0.05
797,1,MS,3,Internode,1,True,-0.420989,0.000002,10.343151,0.05
797,1,MS,3,Lamina,1,True,-0.4493,0.000003,10.046443,0.05
797,1,MS,3,Sheath,1,True,-0.427863,0.000003,10.661692,0.05
797,1,MS,4,Peduncle,1,False,-0.453335,0.000003,10.451092,0.05
797,1,MS,4,Peduncle,2,True,-0.288591,0.000003,10.327797,0.052797
797,1,MS,5,Chaff,1,True,-0.064322,0.000003,10.71914,0.056936
798,1,MS,1,Internode,1,False,-0.434189,0.000003,10.142353,0.05
798,1,MS,1,Internode,2,True,-0.43951,0.000003,10.283364,0.05
798,1,MS,1,Lamina,1,True,-0.140089,0.000003,10.512708,0.055566
798,1,MS,1,Sheath,1,True,-0.364087,0.000003,10.716961,0.051397
798,1,MS,2,Internode,1,True,-0.426346,0.000003,10.434163,0.05
798,1,MS,2,Lamina,1,True,-0.372502,0.000003,10.243994,0.051402
798,1,MS,2,Sheath,1,True,-0.43376,0.000003,10.585738,0.05
798,1,MS,3,Internode,1,True,-0.420989,0.000002,10.343151,0.05
798,1,MS,3,Lamina,1,True,-0.4493,0.000003,10.046443,0.05
798,1,MS,3,Sheath,1,True,-0.427863,0.000003,10.661692,0.05
798,1,MS,4,Peduncle,1,False,-0.453335,0.000003,10.451092,0.05
798,1,MS,4,Peduncle,2,True,-0.288591,0.000003,10.327797,0.052797
798,1,MS,5,Chaff,1,True,-0.064322,0.000003,10.71914,0.056936
799,1,MS,1,Internode,1,False,-0.526498,0.000009,15.15257,0.051044
799,1,MS,1,Internode,2,True,0.468672,0.000012,15.317194,0.064282
799,1,MS,1,Lamina,1,True,8.957675,0.000028,16.944485,0.198956
799,1,MS,1,Sheath,1,True,2.365373,0.000016,15.871874,0.092201
799,1,MS,2,Internode,1,True,-0.348838,0.00001,15.55119,0.053108
799,1,MS,2,Lamina,1,True,2.230183,0.000016,15.331039,0.090517
799,1,MS,2,Sheath,1,True,-0.045053,0.00001,15.747458,0.05719
799,1,MS,3,Internode,1,True,-0.503072,0.000009,15.432718,0.051041
799,1,MS,3,Lamina,1,True,0.307335,0.000012,15.033737,0.062308
799,1,MS,3,Sheath,1,True,-0.351423,0.00001,15.872616,0.053099
799,1,MS,4,Peduncle,1,False,-0.000399,0.000011,15.556199,0.058218
799,1,MS,4,Peduncle,2,True,4.812904,0.00002,15.76378,0.131377
799,1,MS,5,Chaff,1,True,10.181781,0.00003,17.250935,0.219124
800,1,MS,1,Internode,1,False,-0.526498,0.000009,15.15257,0.051044
800,1,MS,1,Internode,2,True,0.468672,0.000012,15.317194,0.064282
800,1,MS,1,Lamina,1,True,8.957675,0.000028,16.944485,0.198956
800,1,MS,1,Sheath,1,True,2.365373,0.000016,15.871874,0.092201
800,1,MS,2,Internode,1,True,-0.348838,0.00001,15.55119,0.053108
800,1,MS,2,Lamina,1,True,2.230183,0.000016,15.331039,0.090517
800,1,MS,2,Sheath,1,True,-0.045053,0.00001,15.747458,0.05719
800,1,MS,3,Internode,1,True,-0.503072,0.000009,15.432718,0.051041
800,1,MS,3,Lamina,1,True,0.307335,0.000012,15.033737,0.062308
800,1,MS,3,Sheath,1,True,-0.351423,0.00001,15.872616,0.053099
800,1,MS,4,Peduncle,1,False,-0.000399,0.000011,15.556199,0.058218
800,1,MS,4,Peduncle,2,True,4.812904,0.00002,15.76378,0.131377
800,1,MS,5,Chaff,1,True,10.181781,0.00003,17.250935,0.219124
801,1,MS,1,Internode,1,False,-0.545106,0.00002,19.239813,0.052218
801,1,MS,1,Internode,2,True,1.894193,0.000029,19.134708,0.076696
801,1,MS,1,Lamina,1,True,19.071751,0.000091,19.796839,0.284387
801,1,MS,1,Sheath,1,True,6.118738,0.000045,19.465479,0.125718
801,1,MS,2,Internode,1,True,-0.042761,0.000022,19.628492,0.056552
801,1,MS,2,Lamina,1,True,5.831106,0.000046,18.740307,0.123278
801,1,MS,2,Sheath,1,True,0.812462,0.000025,19.767296,0.064974
801,1,MS,3,Internode,1,True,-0.513951,0.00002,19.548546,0.052211
801,1,MS,3,Lamina,1,True,1.623764,0.000029,18.876306,0.074066
801,1,MS,3,Sheath,1,True,-0.124101,0.000021,19.997247,0.055812
801,1,MS,4,Peduncle,1,False,0.90444,0.000027,19.530145,0.066396
801,1,MS,4,Peduncle,2,True,11.46885,0.000063,18.732537,0.19111
801,1,MS,5,Chaff,1,True,20.982191,0.000097,20.167237,0.308253
802,1,MS,1,Internode,1,False,-0.545106,0.00002,19.239813,0.052218
802,1,MS,1,Internode,2,True,1.894193,0.000029,19.134708,0.076696
802,1,MS,1,Lamina,1,True,19.071751,0.000091,19.796839,0.284387
802,1,MS,1,Sheath,1,True,6.118738,0.000045,19.465479,0.125718
802,1,MS,2,Internode,1,True,-0.042761,0.000022,19.628492,0.056552
802,1,MS,2,Lamina,1,True,5.831106,0.000046,18.740307,0.123278
802,1,MS,2,Sheath,1,True,0.812462,0.000025,19.767296,0.064974
802,1,MS,3,Internode,1,True,-0.513951,0.00002,19.548546,0.052211
802,1,MS,3,Lamina,1,True,1.623764,0.000029,18.876306,0.074066
802,1,MS,3,Sheath,1,True,-0.124101,0.000021,19.997247,0.055812
802,1,MS,4,Peduncle,1,False,0.90444,0.000027,19.530145,0.066396
802,1,MS,4,Peduncle,2,True,11.46885,0.000063,18.732537,0.19111
802,1,MS,5,Chaff,1,True,20.982191,0.000097,20.167237,0.308253
803,1,MS,1,Internode,1,False,-0.440007,0.000025,20.428564,0.053334
803,1,MS,1,Internode,2,True,2.822612,0.000037,20.222445,0.0843
803,1,MS,1,Lamina,1,True,23.430222,0.000119,21.30569,0.314972
803,1,MS,1,Sheath,1,True,8.412278,0.00006,20.521423,0.144719
803,1,MS,2,Internode,1,True,0.205003,0.000026,20.811345,0.058506
803,1,MS,2,Lamina,1,True,7.99524,0.000061,19.750007,0.141427
803,1,MS,2,Sheath,1,True,1.350493,0.000031,20.927242,0.069104
803,1,MS,3,Internode,1,True,-0.490142,0.000024,20.754158,0.052664
803,1,MS,3,Lamina,1,True,2.451899,0.000037,19.973741,0.080843
803,1,MS,3,Sheath,1,True,0.051069,0.000026,21.197174,0.057192
803,1,MS,4,Peduncle,1,False,1.489484,0.000033,20.673854,0.070994
803,1,MS,4,Peduncle,2,True,15.067549,0.000085,19.816225,0.219844
803,1,MS,5,Chaff,1,True,25.314509,0.000127,21.783549,0.336796
804,1,MS,1,Internode,1,False,-0.440007,0.000025,20.428564,0.053334
804,1,MS,1,Internode,2,True,2.822612,0.000037,20.222445,0.0843
804,1,MS,1,Lamina,1,True,23.430222,0.000119,21.30569,0.314972
804,1,MS,1,Sheath,1,True,8.412278,0.00006,20.521423,0.144719
804,1,MS,2,Internode,1,True,0.205003,0.000026,20.811345,0.058506
804,1,MS,2,Lamina,1,True,7.99524,0.000061,19.750007,0.141427
804,1,MS,2,Sheath,1,True,1.350493,0.000031,20.927242,0.069104
804,1,MS,3,Internode,1,True,-0.490142,0.000024,20.754158,0.052664
804,1,MS,3,Lamina,1,True,2.451899,0.000037,19.973741,0.080843
804,1,MS,3,Sheath,1,True,0.051069,0.000026,21.197174,0.057192
804,1,MS,4,Peduncle,1,False,1.489484,0.000033,20.673854,0.070994
804,1,MS,4,Peduncle,2,True,15.067549,0.000085,19.816225,0.219844
804,1,MS,5,Chaff,1,True,25.314509,0.000127,21.783549,0.336796
805,1,MS,1,Internode,1,False,-0.388791,0.000027,21.052553,0.053787
805,1,MS,1,Internode,2,True,3.284106,0.000042,20.747601,0.087483
805,1,MS,1,Lamina,1,True,25.272963,0.000131,22.616227,0.323523
805,1,MS,1,Sheath,1,True,9.568699,0.000068,21.06257,0.152561
805,1,MS,2,Internode,1,True,0.399988,0.000029,21.471725,0.059869
805,1,MS,2,Lamina,1,True,9.113346,0.000069,20.185104,0.149347
805,1,MS,2,Sheath,1,True,1.697726,0.000035,21.582448,0.071535
805,1,MS,3,Internode,1,True,-0.432595,0.000026,21.427781,0.05315
805,1,MS,3,Lamina,1,True,2.91682,0.000042,20.448138,0.084301
805,1,MS,3,Sheath,1,True,0.176029,0.000029,21.929468,0.058018
805,1,MS,4,Peduncle,1,False,1.817181,0.000038,21.287865,0.073325
805,1,MS,4,Peduncle,2,True,16.787435,0.000096,20.472852,0.230713
805,1,MS,5,Chaff,1,True,27.114966,0.000139,23.170378,0.343983
806,1,MS,1,Internode,1,False,-0.388791,0.000027,21.052553,0.053787
806,1,MS,1,Internode,2,True,3.284106,0.000042,20.747601,0.087483
806,1,MS,1,Lamina,1,True,25.272963,0.000131,22.616227,0.323523
806,1,MS,1,Sheath,1,True,9.568699,0.000068,21.06257,0.152561
806,1,MS,2,Internode,1,True,0.399988,0.000029,21.471725,0.059869
806,1,MS,2,Lamina,1,True,9.113346,0.000069,20.185104,0.149347
806,1,MS,2,Sheath,1,True,1.697726,0.000035,21.582448,0.071535
806,1,MS,3,Internode,1,True,-0.432595,0.000026,21.427781,0.05315
806,1,MS,3,Lamina,1,True,2.91682,0.000042,20.448138,0.084301
806,1,MS,3,Sheath,1,True,0.176029,0.000029,21.929468,0.058018
806,1,MS,4,Peduncle,1,False,1.817181,0.000038,21.287865,0.073325
806,1,MS,4,Peduncle,2,True,16.787435,0.000096,20.472852,0.230713
806,1,MS,5,Chaff,1,True,27.114966,0.000139,23.170378,0.343983
807,1,MS,1,Internode,1,False,-0.432315,0.000029,21.875214,0.053664
807,1,MS,1,Internode,2,True,3.069688,0.000044,21.555809,0.084619
807,1,MS,1,Lamina,1,True,24.44816,0.000137,22.753618,0.308041
807,1,MS,1,Sheath,1,True,8.992452,0.000071,21.861325,0.144161
807,1,MS,2,Internode,1,True,0.290475,0.000031,22.328984,0.058958
807,1,MS,2,Lamina,1,True,8.566045,0.000072,20.889167,0.141595
807,1,MS,2,Sheath,1,True,1.53517,0.000037,22.449075,0.069691
807,1,MS,3,Internode,1,True,-0.556921,0.000028,22.286986,0.052442
807,1,MS,3,Lamina,1,True,2.643447,0.000044,21.249683,0.080994
807,1,MS,3,Sheath,1,True,0.137931,0.000031,22.804917,0.057748
807,1,MS,4,Peduncle,1,False,1.650631,0.00004,22.135036,0.071428
807,1,MS,4,Peduncle,2,True,15.988639,0.000099,20.934052,0.218258
807,1,MS,5,Chaff,1,True,26.323755,0.000146,23.353459,0.328306
808,1,MS,1,Internode,1,False,-0.432315,0.000029,21.875214,0.053664
808,1,MS,1,Internode,2,True,3.069688,0.000044,21.555809,0.084619
808,1,MS,1,Lamina,1,True,24.44816,0.000137,22.753618,0.308041
808,1,MS,1,Sheath,1,True,8.992452,0.000071,21.861325,0.144161
808,1,MS,2,Internode,1,True,0.290475,0.000031,22.328984,0.058958
808,1,MS,2,Lamina,1,True,8.566045,0.000072,20.889167,0.141595
808,1,MS,2,Sheath,1,True,1.53517,0.000037,22.449075,0.069691
808,1,MS,3,Internode,1,True,-0.556921,0.000028,22.286986,0.052442
808,1,MS,3,Lamina,1,True,2.643447,0.000044,21.249683,0.080994
808,1,MS,3,Sheath,1,True,0.137931,0.000031,22.804917,0.057748
808,1,MS,4,Peduncle,1,False,1.650631,0.00004,22.135036,0.071428
808,1,MS,4,Peduncle,2,True,15.988639,0.000099,20.934052,0.218258
808,1,MS,5,Chaff,1,True,26.323755,0.000146,23.353459,0.328306
809,1,MS,1,Internode,1,False,-0.567536,0.000028,21.311834,0.052408
809,1,MS,1,Internode,2,True,2.202396,0.000039,21.138909,0.075479
809,1,MS,1,Lamina,1,True,20.609193,0.000118,21.442035,0.261965
809,1,MS,1,Sheath,1,True,6.900236,0.00006,21.510197,0.120952
809,1,MS,2,Internode,1,True,0.019857,0.00003,21.784454,0.056496
809,1,MS,2,Lamina,1,True,6.556624,0.000061,20.559307,0.118941
809,1,MS,2,Sheath,1,True,0.989056,0.000034,21.947751,0.064394
809,1,MS,3,Internode,1,True,-0.610545,0.000027,21.704585,0.051802
809,1,MS,3,Lamina,1,True,1.933816,0.000039,20.818801,0.073417
809,1,MS,3,Sheath,1,True,-0.139725,0.000029,22.249685,0.055308
